"Cycle 1:Pt #001:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.915730e+002,2.364070e+004,2.364070e+004,2.364070e+004,,7.951070e+002,1.891256e+004,1.891256e+004,1.891256e+004
6.916730e+002,2.334620e+004,2.334620e+004,2.334620e+004,,7.950070e+002,1.867696e+004,1.867696e+004,1.867696e+004
6.917730e+002,2.302360e+004,2.302360e+004,2.302360e+004,,7.949070e+002,1.841888e+004,1.841888e+004,1.841888e+004
6.918730e+002,2.291020e+004,2.291020e+004,2.291020e+004,,7.948070e+002,1.832816e+004,1.832816e+004,1.832816e+004
6.919730e+002,2.275720e+004,2.275720e+004,2.275720e+004,,7.947070e+002,1.820576e+004,1.820576e+004,1.820576e+004
6.920730e+002,2.257920e+004,2.257920e+004,2.257920e+004,,7.946070e+002,1.806336e+004,1.806336e+004,1.806336e+004
6.921730e+002,2.201150e+004,2.201150e+004,2.201150e+004,,7.945070e+002,1.760920e+004,1.760920e+004,1.760920e+004
6.922730e+002,2.192740e+004,2.192740e+004,2.192740e+004,,7.944070e+002,1.754192e+004,1.754192e+004,1.754192e+004
6.923730e+002,2.198000e+004,2.198000e+004,2.198000e+004,,7.943070e+002,1.758400e+004,1.758400e+004,1.758400e+004
6.924730e+002,2.166900e+004,2.166900e+004,2.166900e+004,,7.942070e+002,1.733520e+004,1.733520e+004,1.733520e+004
6.925730e+002,2.131190e+004,2.131190e+004,2.131190e+004,,7.941070e+002,1.704952e+004,1.704952e+004,1.704952e+004
6.926730e+002,2.091910e+004,2.091910e+004,2.091910e+004,,7.940070e+002,1.673528e+004,1.673528e+004,1.673528e+004
6.927730e+002,2.078400e+004,2.078400e+004,2.078400e+004,,7.939070e+002,1.662720e+004,1.662720e+004,1.662720e+004
6.928730e+002,2.097680e+004,2.097680e+004,2.097680e+004,,7.938070e+002,1.678144e+004,1.678144e+004,1.678144e+004
6.929730e+002,2.071350e+004,2.071350e+004,2.071350e+004,,7.937070e+002,1.657080e+004,1.657080e+004,1.657080e+004
6.930730e+002,2.042760e+004,2.042760e+004,2.042760e+004,,7.936070e+002,1.634208e+004,1.634208e+004,1.634208e+004
6.931730e+002,2.026940e+004,2.026940e+004,2.026940e+004,,7.935070e+002,1.621552e+004,1.621552e+004,1.621552e+004
6.932730e+002,2.002520e+004,2.002520e+004,2.002520e+004,,7.934070e+002,1.602016e+004,1.602016e+004,1.602016e+004
6.933730e+002,2.010780e+004,2.010780e+004,2.010780e+004,,7.933070e+002,1.608624e+004,1.608624e+004,1.608624e+004
6.934730e+002,1.980710e+004,1.980710e+004,1.980710e+004,,7.932070e+002,1.584568e+004,1.584568e+004,1.584568e+004
6.935730e+002,1.975330e+004,1.975330e+004,1.975330e+004,,7.931070e+002,1.580264e+004,1.580264e+004,1.580264e+004
6.936730e+002,1.948700e+004,1.948700e+004,1.948700e+004,,7.930070e+002,1.558960e+004,1.558960e+004,1.558960e+004
6.937730e+002,1.981470e+004,1.981470e+004,1.981470e+004,,7.929070e+002,1.585176e+004,1.585176e+004,1.585176e+004
6.938730e+002,1.962410e+004,1.962410e+004,1.962410e+004,,7.928070e+002,1.569928e+004,1.569928e+004,1.569928e+004
6.939730e+002,1.956020e+004,1.956020e+004,1.956020e+004,,7.927070e+002,1.564816e+004,1.564816e+004,1.564816e+004
6.940730e+002,1.931770e+004,1.931770e+004,1.931770e+004,,7.926070e+002,1.545416e+004,1.545416e+004,1.545416e+004
6.941730e+002,1.933970e+004,1.933970e+004,1.933970e+004,,7.925070e+002,1.547176e+004,1.547176e+004,1.547176e+004
6.942730e+002,1.942620e+004,1.942620e+004,1.942620e+004,,7.924070e+002,1.554096e+004,1.554096e+004,1.554096e+004
6.943730e+002,1.920960e+004,1.947211e+004,1.947211e+004,,7.923070e+002,1.536768e+004,1.557769e+004,1.557769e+004
6.944730e+002,1.948000e+004,1.947205e+004,1.947205e+004,,7.922070e+002,1.558400e+004,1.557764e+004,1.557764e+004
6.945730e+002,1.961120e+004,1.947110e+004,1.947110e+004,,7.921070e+002,1.568896e+004,1.557688e+004,1.557688e+004
6.946730e+002,1.956200e+004,1.947047e+004,1.947047e+004,,7.920070e+002,1.564960e+004,1.557638e+004,1.557638e+004
6.947730e+002,1.966020e+004,1.946917e+004,1.946917e+004,,7.919070e+002,1.572816e+004,1.557533e+004,1.557533e+004
6.948730e+002,1.942200e+004,1.946885e+004,1.946885e+004,,7.918070e+002,1.553760e+004,1.557508e+004,1.557508e+004
6.949730e+002,1.947230e+004,1.946883e+004,1.946883e+004,,7.917070e+002,1.557784e+004,1.557506e+004,1.557506e+004
6.950730e+002,1.953660e+004,1.946836e+004,1.946836e+004,,7.916070e+002,1.562928e+004,1.557469e+004,1.557469e+004
6.951730e+002,1.934930e+004,1.946755e+004,1.946755e+004,,7.915070e+002,1.547944e+004,1.557404e+004,1.557404e+004
6.952730e+002,1.948990e+004,1.946740e+004,1.946740e+004,,7.914070e+002,1.559192e+004,1.557392e+004,1.557392e+004
6.953730e+002,1.940290e+004,1.946696e+004,1.946696e+004,,7.913070e+002,1.552232e+004,1.557357e+004,1.557357e+004
6.954730e+002,1.941920e+004,1.946664e+004,1.946664e+004,,7.912070e+002,1.553536e+004,1.557331e+004,1.557331e+004
6.955730e+002,1.950490e+004,1.946637e+004,1.946637e+004,,7.911070e+002,1.560392e+004,1.557310e+004,1.557310e+004
6.956730e+002,1.962160e+004,1.946531e+004,1.946531e+004,,7.910070e+002,1.569728e+004,1.557225e+004,1.557225e+004
6.957730e+002,1.936340e+004,1.946462e+004,1.946462e+004,,7.909070e+002,1.549072e+004,1.557169e+004,1.557169e+004
6.958730e+002,1.967600e+004,1.946316e+004,1.946316e+004,,7.908070e+002,1.574080e+004,1.557053e+004,1.557053e+004
6.959730e+002,1.999380e+004,1.945952e+004,1.945952e+004,,7.907070e+002,1.599504e+004,1.556761e+004,1.556761e+004
6.960730e+002,2.010700e+004,1.945507e+004,1.945507e+004,,7.906070e+002,1.608560e+004,1.556405e+004,1.556405e+004
6.961730e+002,1.992830e+004,1.945181e+004,1.945181e+004,,7.905070e+002,1.594264e+004,1.556145e+004,1.556145e+004
6.962730e+002,1.975850e+004,1.944971e+004,1.944971e+004,,7.904070e+002,1.580680e+004,1.555976e+004,1.555976e+004
6.963730e+002,2.016190e+004,1.944481e+004,1.944481e+004,,7.903070e+002,1.612952e+004,1.555585e+004,1.555585e+004
6.964730e+002,2.002870e+004,1.944080e+004,1.944080e+004,,7.902070e+002,1.602296e+004,1.555264e+004,1.555264e+004
6.965730e+002,2.015230e+004,1.943591e+004,1.943591e+004,,7.901070e+002,1.612184e+004,1.554873e+004,1.554873e+004
6.966730e+002,2.041830e+004,1.942916e+004,1.942916e+004,,7.900070e+002,1.633464e+004,1.554332e+004,1.554332e+004
6.967730e+002,2.015630e+004,1.942416e+004,1.942416e+004,,7.899070e+002,1.612504e+004,1.553933e+004,1.553933e+004
6.968730e+002,2.035160e+004,1.941778e+004,1.941778e+004,,7.898070e+002,1.628128e+004,1.553423e+004,1.553423e+004
6.969730e+002,2.039500e+004,1.941107e+004,1.941107e+004,,7.897070e+002,1.631600e+004,1.552885e+004,1.552885e+004
6.970730e+002,2.052610e+004,1.940340e+004,1.940340e+004,,7.896070e+002,1.642088e+004,1.552272e+004,1.552272e+004
6.971730e+002,2.063380e+004,1.939495e+004,1.939495e+004,,7.895070e+002,1.650704e+004,1.551596e+004,1.551596e+004
6.972730e+002,2.054190e+004,1.938706e+004,1.938706e+004,,7.894070e+002,1.643352e+004,1.550965e+004,1.550965e+004
6.973730e+002,2.068310e+004,1.937816e+004,1.937816e+004,,7.893070e+002,1.654648e+004,1.550252e+004,1.550252e+004
6.974730e+002,2.071060e+004,1.936900e+004,1.936900e+004,,7.892070e+002,1.656848e+004,1.549520e+004,1.549520e+004
6.975730e+002,2.083520e+004,1.935892e+004,1.935892e+004,,7.891070e+002,1.666816e+004,1.548714e+004,1.548714e+004
6.976730e+002,2.069350e+004,1.934975e+004,1.934975e+004,,7.890070e+002,1.655480e+004,1.547980e+004,1.547980e+004
6.977730e+002,2.071280e+004,1.934038e+004,1.934038e+004,,7.889070e+002,1.657024e+004,1.547230e+004,1.547230e+004
6.978730e+002,2.086470e+004,1.932990e+004,1.932990e+004,,7.888070e+002,1.669176e+004,1.546392e+004,1.546392e+004
6.979730e+002,2.131440e+004,1.931626e+004,1.931626e+004,,7.887070e+002,1.705152e+004,1.545301e+004,1.545301e+004
6.980730e+002,2.111470e+004,1.930390e+004,1.930390e+004,,7.886070e+002,1.689176e+004,1.544312e+004,1.544312e+004
6.981730e+002,2.119870e+004,1.929088e+004,1.929088e+004,,7.885070e+002,1.695896e+004,1.543270e+004,1.543270e+004
6.982730e+002,2.159150e+004,1.927507e+004,1.927507e+004,,7.884070e+002,1.727320e+004,1.542005e+004,1.542005e+004
6.983730e+002,2.162520e+004,1.925891e+004,1.925891e+004,,7.883070e+002,1.730016e+004,1.540713e+004,1.540713e+004
6.984730e+002,2.149080e+004,1.924357e+004,1.924357e+004,,7.882070e+002,1.719264e+004,1.539486e+004,1.539486e+004
6.985730e+002,2.147320e+004,1.922825e+004,1.922825e+004,,7.881070e+002,1.717856e+004,1.538260e+004,1.538260e+004
6.986730e+002,2.173230e+004,1.921104e+004,1.921104e+004,,7.880070e+002,1.738584e+004,1.536883e+004,1.536883e+004
6.987730e+002,2.184110e+004,1.919296e+004,1.919296e+004,,7.879070e+002,1.747288e+004,1.535437e+004,1.535437e+004
6.988730e+002,2.210540e+004,1.917294e+004,1.917294e+004,,7.878070e+002,1.768432e+004,1.533835e+004,1.533835e+004
6.989730e+002,2.203730e+004,1.915326e+004,1.915326e+004,,7.877070e+002,1.762984e+004,1.532261e+004,1.532261e+004
6.990730e+002,2.228010e+004,1.913177e+004,1.913177e+004,,7.876070e+002,1.782408e+004,1.530541e+004,1.530541e+004
6.991730e+002,2.225340e+004,1.911031e+004,1.911031e+004,,7.875070e+002,1.780272e+004,1.528825e+004,1.528825e+004
6.992730e+002,2.233630e+004,1.908814e+004,1.908814e+004,,7.874070e+002,1.786904e+004,1.527051e+004,1.527051e+004
6.993730e+002,2.225530e+004,1.906637e+004,1.906637e+004,,7.873070e+002,1.780424e+004,1.525310e+004,1.525310e+004
6.994730e+002,2.254790e+004,1.904244e+004,1.904244e+004,,7.872070e+002,1.803832e+004,1.523395e+004,1.523395e+004
6.995730e+002,2.246360e+004,1.901893e+004,1.901893e+004,,7.871070e+002,1.797088e+004,1.521514e+004,1.521514e+004
6.996730e+002,2.287650e+004,1.899241e+004,1.899241e+004,,7.870070e+002,1.830120e+004,1.519393e+004,1.519393e+004
6.997730e+002,2.289640e+004,1.896558e+004,1.896558e+004,,7.869070e+002,1.831712e+004,1.517246e+004,1.517246e+004
6.998730e+002,2.308800e+004,1.893725e+004,1.893725e+004,,7.868070e+002,1.847040e+004,1.514980e+004,1.514980e+004
6.999730e+002,2.319090e+004,1.890801e+004,1.890801e+004,,7.867070e+002,1.855272e+004,1.512641e+004,1.512641e+004
7.000730e+002,2.283880e+004,1.888099e+004,1.888099e+004,,7.866070e+002,1.827104e+004,1.510479e+004,1.510479e+004
7.001730e+002,2.297060e+004,1.885289e+004,1.885289e+004,,7.865070e+002,1.837648e+004,1.508231e+004,1.508231e+004
7.002730e+002,2.312270e+004,1.882354e+004,1.882354e+004,,7.864070e+002,1.849816e+004,1.505883e+004,1.505883e+004
7.003730e+002,2.327610e+004,1.879294e+004,1.879294e+004,,7.863070e+002,1.862088e+004,1.503435e+004,1.503435e+004
7.004730e+002,2.319210e+004,1.876270e+004,1.876270e+004,,7.862070e+002,1.855368e+004,1.501016e+004,1.501016e+004
7.005730e+002,2.335810e+004,1.873111e+004,1.873111e+004,,7.861070e+002,1.868648e+004,1.498489e+004,1.498489e+004
7.006730e+002,2.329110e+004,1.869977e+004,1.869977e+004,,7.860070e+002,1.863288e+004,1.495982e+004,1.495982e+004
7.007730e+002,2.332200e+004,1.866800e+004,1.866800e+004,,7.859070e+002,1.865760e+004,1.493440e+004,1.493440e+004
7.008730e+002,2.358940e+004,1.863418e+004,1.863418e+004,,7.858070e+002,1.887152e+004,1.490734e+004,1.490734e+004
7.009730e+002,2.351110e+004,1.860066e+004,1.860066e+004,,7.857070e+002,1.880888e+004,1.488053e+004,1.488053e+004
7.010730e+002,2.342170e+004,1.856752e+004,1.856752e+004,,7.856070e+002,1.873736e+004,1.485402e+004,1.485402e+004
7.011730e+002,2.339140e+004,1.853437e+004,1.853437e+004,,7.855070e+002,1.871312e+004,1.482750e+004,1.482750e+004
7.012730e+002,2.334960e+004,1.850127e+004,1.850127e+004,,7.854070e+002,1.867968e+004,1.480102e+004,1.480102e+004
7.013730e+002,2.330070e+004,1.846829e+004,1.846829e+004,,7.853070e+002,1.864056e+004,1.477463e+004,1.477463e+004
7.014730e+002,2.346190e+004,1.843396e+004,1.843396e+004,,7.852070e+002,1.876952e+004,1.474717e+004,1.474717e+004
7.015730e+002,2.326140e+004,1.840079e+004,1.840079e+004,,7.851070e+002,1.860912e+004,1.472063e+004,1.472063e+004
7.016730e+002,2.300130e+004,1.836917e+004,1.836917e+004,,7.850070e+002,1.840104e+004,1.469533e+004,1.469533e+004
7.017730e+002,2.321840e+004,1.833584e+004,1.833584e+004,,7.849070e+002,1.857472e+004,1.466867e+004,1.466867e+004
7.018730e+002,2.280580e+004,1.830511e+004,1.830511e+004,,7.848070e+002,1.824464e+004,1.464409e+004,1.464409e+004
7.019730e+002,2.306400e+004,1.827241e+004,1.827241e+004,,7.847070e+002,1.845120e+004,1.461792e+004,1.461792e+004
7.020730e+002,2.292070e+004,1.824046e+004,1.824046e+004,,7.846070e+002,1.833656e+004,1.459237e+004,1.459237e+004
7.021730e+002,2.280170e+004,1.820911e+004,1.820911e+004,,7.845070e+002,1.824136e+004,1.456729e+004,1.456729e+004
7.022730e+002,2.283690e+004,1.817730e+004,1.817730e+004,,7.844070e+002,1.826952e+004,1.454184e+004,1.454184e+004
7.023730e+002,2.268270e+004,1.814633e+004,1.814633e+004,,7.843070e+002,1.814616e+004,1.451707e+004,1.451707e+004
7.024730e+002,2.285120e+004,1.811400e+004,1.811400e+004,,7.842070e+002,1.828096e+004,1.449120e+004,1.449120e+004
7.025730e+002,2.265430e+004,1.808279e+004,1.808279e+004,,7.841070e+002,1.812344e+004,1.446623e+004,1.446623e+004
7.026730e+002,2.287990e+004,1.804982e+004,1.804982e+004,,7.840070e+002,1.830392e+004,1.443986e+004,1.443986e+004
7.027730e+002,2.276310e+004,1.801743e+004,1.801743e+004,,7.839070e+002,1.821048e+004,1.441394e+004,1.441394e+004
7.028730e+002,2.278420e+004,1.798466e+004,1.798466e+004,,7.838070e+002,1.822736e+004,1.438773e+004,1.438773e+004
7.029730e+002,2.288220e+004,1.795100e+004,1.795100e+004,,7.837070e+002,1.830576e+004,1.436080e+004,1.436080e+004
7.030730e+002,2.293420e+004,1.791675e+004,1.791675e+004,,7.836070e+002,1.834736e+004,1.433340e+004,1.433340e+004
7.031730e+002,2.326670e+004,1.787998e+004,1.787998e+004,,7.835070e+002,1.861336e+004,1.430399e+004,1.430399e+004
7.032730e+002,2.318010e+004,1.784355e+004,1.784355e+004,,7.834070e+002,1.854408e+004,1.427484e+004,1.427484e+004
7.033730e+002,2.325510e+004,1.780636e+004,1.780636e+004,,7.833070e+002,1.860408e+004,1.424509e+004,1.424509e+004
7.034730e+002,2.330930e+004,1.776854e+004,1.776854e+004,,7.832070e+002,1.864744e+004,1.421483e+004,1.421483e+004
7.035730e+002,2.361250e+004,1.772837e+004,1.772837e+004,,7.831070e+002,1.889000e+004,1.418270e+004,1.418270e+004
7.036730e+002,2.367920e+004,1.768747e+004,1.768747e+004,,7.830070e+002,1.894336e+004,1.414998e+004,1.414998e+004
7.037730e+002,2.397580e+004,1.764425e+004,1.764425e+004,,7.829070e+002,1.918064e+004,1.411540e+004,1.411540e+004
7.038730e+002,2.430920e+004,1.759844e+004,1.759844e+004,,7.828070e+002,1.944736e+004,1.407875e+004,1.407875e+004
7.039730e+002,2.443540e+004,1.755145e+004,1.755145e+004,,7.827070e+002,1.954832e+004,1.404116e+004,1.404116e+004
7.040730e+002,2.461150e+004,1.750293e+004,1.750293e+004,,7.826070e+002,1.968920e+004,1.400234e+004,1.400234e+004
7.041730e+002,2.473940e+004,1.745319e+004,1.745319e+004,,7.825070e+002,1.979152e+004,1.396255e+004,1.396255e+004
7.042730e+002,2.491650e+004,1.740189e+004,1.740189e+004,,7.824070e+002,1.993320e+004,1.392151e+004,1.392151e+004
7.043730e+002,2.489220e+004,1.735041e+004,1.735041e+004,,7.823070e+002,1.991376e+004,1.388033e+004,1.388033e+004
7.044730e+002,2.562560e+004,1.729354e+004,1.729354e+004,,7.822070e+002,2.050048e+004,1.383483e+004,1.383483e+004
7.045730e+002,2.556330e+004,1.723670e+004,1.723670e+004,,7.821070e+002,2.045064e+004,1.378936e+004,1.378936e+004
7.046730e+002,2.574530e+004,1.717822e+004,1.717822e+004,,7.820070e+002,2.059624e+004,1.374257e+004,1.374257e+004
7.047730e+002,2.619140e+004,1.711627e+004,1.711627e+004,,7.819070e+002,2.095312e+004,1.369301e+004,1.369301e+004
7.048730e+002,2.637050e+004,1.705266e+004,1.705266e+004,,7.818070e+002,2.109640e+004,1.364213e+004,1.364213e+004
7.049730e+002,2.656630e+004,1.698727e+004,1.698727e+004,,7.817070e+002,2.125304e+004,1.358982e+004,1.358982e+004
7.050730e+002,2.690420e+004,1.691911e+004,1.691911e+004,,7.816070e+002,2.152336e+004,1.353529e+004,1.353529e+004
7.051730e+002,2.735590e+004,1.684738e+004,1.684738e+004,,7.815070e+002,2.188472e+004,1.347791e+004,1.347791e+004
7.052730e+002,2.699070e+004,1.677767e+004,1.677767e+004,,7.814070e+002,2.159256e+004,1.342213e+004,1.342213e+004
7.053730e+002,2.733190e+004,1.670513e+004,1.670513e+004,,7.813070e+002,2.186552e+004,1.336410e+004,1.336410e+004
7.054730e+002,2.762840e+004,1.663005e+004,1.663005e+004,,7.812070e+002,2.210272e+004,1.330404e+004,1.330404e+004
7.055730e+002,2.780840e+004,1.655322e+004,1.655322e+004,,7.811070e+002,2.224672e+004,1.324258e+004,1.324258e+004
7.056730e+002,2.819940e+004,1.647317e+004,1.647317e+004,,7.810070e+002,2.255952e+004,1.317854e+004,1.317854e+004
7.057730e+002,2.835370e+004,1.639152e+004,1.639152e+004,,7.809070e+002,2.268296e+004,1.311321e+004,1.311321e+004
7.058730e+002,2.835560e+004,1.630929e+004,1.630929e+004,,7.808070e+002,2.268448e+004,1.304743e+004,1.304743e+004
7.059730e+002,2.852090e+004,1.622536e+004,1.622536e+004,,7.807070e+002,2.281672e+004,1.298028e+004,1.298028e+004
7.060730e+002,2.873800e+004,1.613935e+004,1.613935e+004,,7.806070e+002,2.299040e+004,1.291148e+004,1.291148e+004
7.061730e+002,2.891200e+004,1.605157e+004,1.605157e+004,,7.805070e+002,2.312960e+004,1.284125e+004,1.284125e+004
7.062730e+002,2.917180e+004,1.596139e+004,1.596139e+004,,7.804070e+002,2.333744e+004,1.276911e+004,1.276911e+004
7.063730e+002,2.850460e+004,1.587518e+004,1.587518e+004,,7.803070e+002,2.280368e+004,1.270014e+004,1.270014e+004
7.064730e+002,2.874370e+004,1.578673e+004,1.578673e+004,,7.802070e+002,2.299496e+004,1.262939e+004,1.262939e+004
7.065730e+002,2.852110e+004,1.569921e+004,1.569921e+004,,7.801070e+002,2.281688e+004,1.255937e+004,1.255937e+004
7.066730e+002,2.879250e+004,1.560922e+004,1.560922e+004,,7.800070e+002,2.303400e+004,1.248737e+004,1.248737e+004
7.067730e+002,2.812620e+004,1.552319e+004,1.552319e+004,,7.799070e+002,2.250096e+004,1.241855e+004,1.241855e+004
7.068730e+002,2.784230e+004,1.543852e+004,1.543852e+004,,7.798070e+002,2.227384e+004,1.235081e+004,1.235081e+004
7.069730e+002,2.701060e+004,1.535898e+004,1.535898e+004,,7.797070e+002,2.160848e+004,1.228718e+004,1.228718e+004
7.070730e+002,2.679570e+004,1.528037e+004,1.528037e+004,,7.796070e+002,2.143656e+004,1.222430e+004,1.222430e+004
7.071730e+002,2.629310e+004,1.520468e+004,1.520468e+004,,7.795070e+002,2.103448e+004,1.216375e+004,1.216375e+004
7.072730e+002,2.578710e+004,1.513195e+004,1.513195e+004,,7.794070e+002,2.062968e+004,1.210556e+004,1.210556e+004
7.073730e+002,2.532200e+004,1.506191e+004,1.506191e+004,,7.793070e+002,2.025760e+004,1.204953e+004,1.204953e+004
7.074730e+002,2.456600e+004,1.499659e+004,1.499659e+004,,7.792070e+002,1.965280e+004,1.199727e+004,1.199727e+004
7.075730e+002,2.430630e+004,1.493260e+004,1.493260e+004,,7.791070e+002,1.944504e+004,1.194608e+004,1.194608e+004
7.076730e+002,2.361680e+004,1.487291e+004,1.487291e+004,,7.790070e+002,1.889344e+004,1.189833e+004,1.189833e+004
7.077730e+002,2.294550e+004,1.481743e+004,1.481743e+004,,7.789070e+002,1.835640e+004,1.185394e+004,1.185394e+004
7.078730e+002,2.232440e+004,1.476583e+004,1.476583e+004,,7.788070e+002,1.785952e+004,1.181267e+004,1.181267e+004
7.079730e+002,2.184430e+004,1.471718e+004,1.471718e+004,,7.787070e+002,1.747544e+004,1.177375e+004,1.177375e+004
7.080730e+002,2.148030e+004,1.467070e+004,1.467070e+004,,7.786070e+002,1.718424e+004,1.173656e+004,1.173656e+004
7.081730e+002,2.102040e+004,1.462706e+004,1.462706e+004,,7.785070e+002,1.681632e+004,1.170165e+004,1.170165e+004
7.082730e+002,2.076230e+004,1.458489e+004,1.458489e+004,,7.784070e+002,1.660984e+004,1.166791e+004,1.166791e+004
7.083730e+002,2.005840e+004,1.454727e+004,1.454727e+004,,7.783070e+002,1.604672e+004,1.163782e+004,1.163782e+004
7.084730e+002,1.975060e+004,1.451151e+004,1.451151e+004,,7.782070e+002,1.580048e+004,1.160921e+004,1.160921e+004
7.085730e+002,1.948870e+004,1.447730e+004,1.447730e+004,,7.781070e+002,1.559096e+004,1.158184e+004,1.158184e+004
7.086730e+002,1.903860e+004,1.444595e+004,1.444595e+004,,7.780070e+002,1.523088e+004,1.155676e+004,1.155676e+004
7.087730e+002,1.840900e+004,1.441871e+004,1.441871e+004,,7.779070e+002,1.472720e+004,1.153497e+004,1.153497e+004
7.088730e+002,1.829140e+004,1.439209e+004,1.439209e+004,,7.778070e+002,1.463312e+004,1.151367e+004,1.151367e+004
7.089730e+002,1.771800e+004,1.436923e+004,1.436923e+004,,7.777070e+002,1.417440e+004,1.149539e+004,1.149539e+004
7.090730e+002,1.763850e+004,1.434676e+004,1.434676e+004,,7.776070e+002,1.411080e+004,1.147741e+004,1.147741e+004
7.091730e+002,1.742360e+004,1.432562e+004,1.432562e+004,,7.775070e+002,1.393888e+004,1.146049e+004,1.146049e+004
7.092730e+002,1.736930e+004,1.430470e+004,1.430470e+004,,7.774070e+002,1.389544e+004,1.144376e+004,1.144376e+004
7.093730e+002,1.695460e+004,1.428648e+004,1.428648e+004,,7.773070e+002,1.356368e+004,1.142919e+004,1.142919e+004
7.094730e+002,1.703410e+004,1.426760e+004,1.426760e+004,,7.772070e+002,1.362728e+004,1.141408e+004,1.141408e+004
7.095730e+002,1.673100e+004,1.425067e+004,1.425067e+004,,7.771070e+002,1.338480e+004,1.140053e+004,1.140053e+004
7.096730e+002,1.695200e+004,1.423210e+004,1.423210e+004,,7.770070e+002,1.356160e+004,1.138568e+004,1.138568e+004
7.097730e+002,1.692990e+004,1.421356e+004,1.421356e+004,,7.769070e+002,1.354392e+004,1.137085e+004,1.137085e+004
7.098730e+002,1.664660e+004,1.419684e+004,1.419684e+004,,7.768070e+002,1.331728e+004,1.135747e+004,1.135747e+004
7.099730e+002,1.666820e+004,1.417985e+004,1.417985e+004,,7.767070e+002,1.333456e+004,1.134388e+004,1.134388e+004
7.100730e+002,1.641020e+004,1.416452e+004,1.416452e+004,,7.766070e+002,1.312816e+004,1.133162e+004,1.133162e+004
7.101730e+002,1.626480e+004,1.415008e+004,1.415008e+004,,7.765070e+002,1.301184e+004,1.132007e+004,1.132007e+004
7.102730e+002,1.633670e+004,1.413506e+004,1.413506e+004,,7.764070e+002,1.306936e+004,1.130804e+004,1.130804e+004
7.103730e+002,1.625300e+004,1.412050e+004,1.412050e+004,,7.763070e+002,1.300240e+004,1.129640e+004,1.129640e+004
7.104730e+002,1.604680e+004,1.410726e+004,1.410726e+004,,7.762070e+002,1.283744e+004,1.128581e+004,1.128581e+004
7.105730e+002,1.607620e+004,1.409373e+004,1.409373e+004,,7.761070e+002,1.286096e+004,1.127498e+004,1.127498e+004
7.106730e+002,1.603890e+004,1.408036e+004,1.408036e+004,,7.760070e+002,1.283112e+004,1.126429e+004,1.126429e+004
7.107730e+002,1.599980e+004,1.406716e+004,1.406716e+004,,7.759070e+002,1.279984e+004,1.125373e+004,1.125373e+004
7.108730e+002,1.621310e+004,1.405242e+004,1.405242e+004,,7.758070e+002,1.297048e+004,1.124193e+004,1.124193e+004
7.109730e+002,1.586680e+004,1.403994e+004,1.403994e+004,,7.757070e+002,1.269344e+004,1.123196e+004,1.123196e+004
7.110730e+002,1.598710e+004,1.402656e+004,1.402656e+004,,7.756070e+002,1.278968e+004,1.122125e+004,1.122125e+004
7.111730e+002,1.597290e+004,1.401318e+004,1.401318e+004,,7.755070e+002,1.277832e+004,1.121055e+004,1.121055e+004
7.112730e+002,1.578510e+004,1.400101e+004,1.400101e+004,,7.754070e+002,1.262808e+004,1.120080e+004,1.120080e+004
7.113730e+002,1.598940e+004,1.398734e+004,1.398734e+004,,7.753070e+002,1.279152e+004,1.118987e+004,1.118987e+004
7.114730e+002,1.592050e+004,1.397405e+004,1.397405e+004,,7.752070e+002,1.273640e+004,1.117924e+004,1.117924e+004
7.115730e+002,1.584750e+004,1.396118e+004,1.396118e+004,,7.751070e+002,1.267800e+004,1.116894e+004,1.116894e+004
7.116730e+002,1.598630e+004,1.394726e+004,1.394726e+004,,7.750070e+002,1.278904e+004,1.115781e+004,1.115781e+004
7.117730e+002,1.573080e+004,1.393500e+004,1.393500e+004,,7.749070e+002,1.258464e+004,1.114800e+004,1.114800e+004
7.118730e+002,1.586690e+004,1.392172e+004,1.392172e+004,,7.748070e+002,1.269352e+004,1.113738e+004,1.113738e+004
7.119730e+002,1.575020e+004,1.390915e+004,1.390915e+004,,7.747070e+002,1.260016e+004,1.112732e+004,1.112732e+004
7.120730e+002,1.593980e+004,1.389520e+004,1.389520e+004,,7.746070e+002,1.275184e+004,1.111616e+004,1.111616e+004
7.121730e+002,1.590590e+004,1.388138e+004,1.388138e+004,,7.745070e+002,1.272472e+004,1.110510e+004,1.110510e+004
7.122730e+002,1.557490e+004,1.386974e+004,1.386974e+004,,7.744070e+002,1.245992e+004,1.109579e+004,1.109579e+004
7.123730e+002,1.592280e+004,1.385563e+004,1.385563e+004,,7.743070e+002,1.273824e+004,1.108450e+004,1.108450e+004
7.124730e+002,1.557260e+004,1.384383e+004,1.384383e+004,,7.742070e+002,1.245808e+004,1.107506e+004,1.107506e+004
7.125730e+002,1.555520e+004,1.383206e+004,1.383206e+004,,7.741070e+002,1.244416e+004,1.106565e+004,1.106565e+004
7.126730e+002,1.556720e+004,1.382014e+004,1.382014e+004,,7.740070e+002,1.245376e+004,1.105611e+004,1.105611e+004
7.127730e+002,1.561110e+004,1.380783e+004,1.380783e+004,,7.739070e+002,1.248888e+004,1.104626e+004,1.104626e+004
