"Cycle 1:Pt #002:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,1.250000e+000
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,Background,Envelope,,B.E.,CPS,Background CPS,Envelope CPS
6.914410e+002,2.536090e+004,2.149848e+004,2.149848e+004,,7.952390e+002,2.028872e+004,1.719878e+004,1.719878e+004
6.915410e+002,2.540880e+004,2.147045e+004,2.147045e+004,,7.951390e+002,2.032704e+004,1.717636e+004,1.717636e+004
6.916410e+002,2.524310e+004,2.144341e+004,2.144341e+004,,7.950390e+002,2.019448e+004,1.715473e+004,1.715473e+004
6.917410e+002,2.489080e+004,2.141870e+004,2.141870e+004,,7.949390e+002,1.991264e+004,1.713496e+004,1.713496e+004
6.918410e+002,2.485620e+004,2.139406e+004,2.139406e+004,,7.948390e+002,1.988496e+004,1.711525e+004,1.711525e+004
6.919410e+002,2.441930e+004,2.137238e+004,2.137238e+004,,7.947390e+002,1.953544e+004,1.709790e+004,1.709790e+004
6.920410e+002,2.407870e+004,2.135298e+004,2.135298e+004,,7.946390e+002,1.926296e+004,1.708238e+004,1.708238e+004
6.921410e+002,2.389360e+004,2.133477e+004,2.133477e+004,,7.945390e+002,1.911488e+004,1.706781e+004,1.706781e+004
6.922410e+002,2.381600e+004,2.131698e+004,2.131698e+004,,7.944390e+002,1.905280e+004,1.705359e+004,1.705359e+004
6.923410e+002,2.335140e+004,2.130240e+004,2.130240e+004,,7.943390e+002,1.868112e+004,1.704192e+004,1.704192e+004
6.924410e+002,2.334520e+004,2.128776e+004,2.128776e+004,,7.942390e+002,1.867616e+004,1.703021e+004,1.703021e+004
6.925410e+002,2.327810e+004,2.127349e+004,2.127349e+004,,7.941390e+002,1.862248e+004,1.701880e+004,1.701880e+004
6.926410e+002,2.266010e+004,2.126356e+004,2.126356e+004,,7.940390e+002,1.812808e+004,1.701084e+004,1.701084e+004
6.927410e+002,2.292740e+004,2.125163e+004,2.125163e+004,,7.939390e+002,1.834192e+004,1.700130e+004,1.700130e+004
6.928410e+002,2.270570e+004,2.124121e+004,2.124121e+004,,7.938390e+002,1.816456e+004,1.699297e+004,1.699297e+004
6.929410e+002,2.226230e+004,2.123389e+004,2.123389e+004,,7.937390e+002,1.780984e+004,1.698711e+004,1.698711e+004
6.930410e+002,2.231540e+004,2.122614e+004,2.122614e+004,,7.936390e+002,1.785232e+004,1.698091e+004,1.698091e+004
6.931410e+002,2.228630e+004,2.121854e+004,2.121854e+004,,7.935390e+002,1.782904e+004,1.697483e+004,1.697483e+004
6.932410e+002,2.194830e+004,2.121331e+004,2.121331e+004,,7.934390e+002,1.755864e+004,1.697065e+004,1.697065e+004
6.933410e+002,2.199320e+004,2.120772e+004,2.120772e+004,,7.933390e+002,1.759456e+004,1.696617e+004,1.696617e+004
6.934410e+002,2.176250e+004,2.120374e+004,2.120374e+004,,7.932390e+002,1.741000e+004,1.696299e+004,1.696299e+004
6.935410e+002,2.150060e+004,2.120161e+004,2.120161e+004,,7.931390e+002,1.720048e+004,1.696129e+004,1.696129e+004
6.936410e+002,2.133290e+004,2.120067e+004,2.120067e+004,,7.930390e+002,1.706632e+004,1.696054e+004,1.696054e+004
6.937410e+002,2.145090e+004,2.119888e+004,2.119888e+004,,7.929390e+002,1.716072e+004,1.695910e+004,1.695910e+004
6.938410e+002,2.118270e+004,2.119876e+004,2.119876e+004,,7.928390e+002,1.694616e+004,1.695901e+004,1.695901e+004
6.939410e+002,2.128250e+004,2.119816e+004,2.119816e+004,,7.927390e+002,1.702600e+004,1.695853e+004,1.695853e+004
6.940410e+002,2.137280e+004,2.119691e+004,2.119691e+004,,7.926390e+002,1.709824e+004,1.695753e+004,1.695753e+004
6.941410e+002,2.132690e+004,2.119598e+004,2.119598e+004,,7.925390e+002,1.706152e+004,1.695678e+004,1.695678e+004
6.942410e+002,2.114920e+004,2.119565e+004,2.119565e+004,,7.924390e+002,1.691936e+004,1.695652e+004,1.695652e+004
6.943410e+002,2.156380e+004,2.119301e+004,2.119301e+004,,7.923390e+002,1.725104e+004,1.695441e+004,1.695441e+004
6.944410e+002,2.125960e+004,2.119253e+004,2.119253e+004,,7.922390e+002,1.700768e+004,1.695403e+004,1.695403e+004
6.945410e+002,2.112680e+004,2.119207e+004,2.119207e+004,,7.921390e+002,1.690144e+004,1.695365e+004,1.695365e+004
6.946410e+002,2.103140e+004,2.119093e+004,2.119093e+004,,7.920390e+002,1.682512e+004,1.695275e+004,1.695275e+004
6.947410e+002,2.124190e+004,2.119057e+004,2.119057e+004,,7.919390e+002,1.699352e+004,1.695245e+004,1.695245e+004
6.948410e+002,2.124730e+004,2.119016e+004,2.119016e+004,,7.918390e+002,1.699784e+004,1.695213e+004,1.695213e+004
6.949410e+002,2.129530e+004,2.118941e+004,2.118941e+004,,7.917390e+002,1.703624e+004,1.695153e+004,1.695153e+004
6.950410e+002,2.106400e+004,2.118852e+004,2.118852e+004,,7.916390e+002,1.685120e+004,1.695082e+004,1.695082e+004
6.951410e+002,2.105650e+004,2.118759e+004,2.118759e+004,,7.915390e+002,1.684520e+004,1.695007e+004,1.695007e+004
6.952410e+002,2.131140e+004,2.118670e+004,2.118670e+004,,7.914390e+002,1.704912e+004,1.694936e+004,1.694936e+004
6.953410e+002,2.111320e+004,2.118618e+004,2.118618e+004,,7.913390e+002,1.689056e+004,1.694895e+004,1.694895e+004
6.954410e+002,2.139140e+004,2.118471e+004,2.118471e+004,,7.912390e+002,1.711312e+004,1.694777e+004,1.694777e+004
6.955410e+002,2.124020e+004,2.118431e+004,2.118431e+004,,7.911390e+002,1.699216e+004,1.694745e+004,1.694745e+004
6.956410e+002,2.150340e+004,2.118203e+004,2.118203e+004,,7.910390e+002,1.720272e+004,1.694562e+004,1.694562e+004
6.957410e+002,2.141590e+004,2.118035e+004,2.118035e+004,,7.909390e+002,1.713272e+004,1.694428e+004,1.694428e+004
6.958410e+002,2.141510e+004,2.117867e+004,2.117867e+004,,7.908390e+002,1.713208e+004,1.694293e+004,1.694293e+004
6.959410e+002,2.147090e+004,2.117657e+004,2.117657e+004,,7.907390e+002,1.717672e+004,1.694126e+004,1.694126e+004
6.960410e+002,2.155470e+004,2.117386e+004,2.117386e+004,,7.906390e+002,1.724376e+004,1.693909e+004,1.693909e+004
6.961410e+002,2.170170e+004,2.117008e+004,2.117008e+004,,7.905390e+002,1.736136e+004,1.693606e+004,1.693606e+004
6.962410e+002,2.160940e+004,2.116693e+004,2.116693e+004,,7.904390e+002,1.728752e+004,1.693354e+004,1.693354e+004
6.963410e+002,2.158240e+004,2.116395e+004,2.116395e+004,,7.903390e+002,1.726592e+004,1.693116e+004,1.693116e+004
6.964410e+002,2.165300e+004,2.116045e+004,2.116045e+004,,7.902390e+002,1.732240e+004,1.692836e+004,1.692836e+004
6.965410e+002,2.170000e+004,2.115658e+004,2.115658e+004,,7.901390e+002,1.736000e+004,1.692526e+004,1.692526e+004
6.966410e+002,2.187350e+004,2.115144e+004,2.115144e+004,,7.900390e+002,1.749880e+004,1.692115e+004,1.692115e+004
6.967410e+002,2.188120e+004,2.114621e+004,2.114621e+004,,7.899390e+002,1.750496e+004,1.691697e+004,1.691697e+004
6.968410e+002,2.191810e+004,2.114068e+004,2.114068e+004,,7.898390e+002,1.753448e+004,1.691254e+004,1.691254e+004
6.969410e+002,2.202260e+004,2.113435e+004,2.113435e+004,,7.897390e+002,1.761808e+004,1.690748e+004,1.690748e+004
6.970410e+002,2.215240e+004,2.112706e+004,2.112706e+004,,7.896390e+002,1.772192e+004,1.690165e+004,1.690165e+004
6.971410e+002,2.200790e+004,2.112074e+004,2.112074e+004,,7.895390e+002,1.760632e+004,1.689660e+004,1.689660e+004
6.972410e+002,2.228470e+004,2.111240e+004,2.111240e+004,,7.894390e+002,1.782776e+004,1.688992e+004,1.688992e+004
6.973410e+002,2.205460e+004,2.110565e+004,2.110565e+004,,7.893390e+002,1.764368e+004,1.688452e+004,1.688452e+004
6.974410e+002,2.221810e+004,2.109767e+004,2.109767e+004,,7.892390e+002,1.777448e+004,1.687814e+004,1.687814e+004
6.975410e+002,2.216240e+004,2.109004e+004,2.109004e+004,,7.891390e+002,1.772992e+004,1.687203e+004,1.687203e+004
6.976410e+002,2.233230e+004,2.108114e+004,2.108114e+004,,7.890390e+002,1.786584e+004,1.686491e+004,1.686491e+004
6.977410e+002,2.251350e+004,2.107087e+004,2.107087e+004,,7.889390e+002,1.801080e+004,1.685670e+004,1.685670e+004
6.978410e+002,2.278580e+004,2.105858e+004,2.105858e+004,,7.888390e+002,1.822864e+004,1.684686e+004,1.684686e+004
6.979410e+002,2.276940e+004,2.104632e+004,2.104632e+004,,7.887390e+002,1.821552e+004,1.683705e+004,1.683705e+004
6.980410e+002,2.248030e+004,2.103604e+004,2.103604e+004,,7.886390e+002,1.798424e+004,1.682883e+004,1.682883e+004
6.981410e+002,2.293350e+004,2.102244e+004,2.102244e+004,,7.885390e+002,1.834680e+004,1.681795e+004,1.681795e+004
6.982410e+002,2.290980e+004,2.100891e+004,2.100891e+004,,7.884390e+002,1.832784e+004,1.680713e+004,1.680713e+004
6.983410e+002,2.298870e+004,2.099472e+004,2.099472e+004,,7.883390e+002,1.839096e+004,1.679578e+004,1.679578e+004
6.984410e+002,2.299730e+004,2.098037e+004,2.098037e+004,,7.882390e+002,1.839784e+004,1.678429e+004,1.678429e+004
6.985410e+002,2.311590e+004,2.096506e+004,2.096506e+004,,7.881390e+002,1.849272e+004,1.677205e+004,1.677205e+004
6.986410e+002,2.323850e+004,2.094877e+004,2.094877e+004,,7.880390e+002,1.859080e+004,1.675901e+004,1.675901e+004
6.987410e+002,2.331360e+004,2.093182e+004,2.093182e+004,,7.879390e+002,1.865088e+004,1.674545e+004,1.674545e+004
6.988410e+002,2.347280e+004,2.091360e+004,2.091360e+004,,7.878390e+002,1.877824e+004,1.673088e+004,1.673088e+004
6.989410e+002,2.358880e+004,2.089443e+004,2.089443e+004,,7.877390e+002,1.887104e+004,1.671554e+004,1.671554e+004
6.990410e+002,2.341900e+004,2.087633e+004,2.087633e+004,,7.876390e+002,1.873520e+004,1.670107e+004,1.670107e+004
6.991410e+002,2.360200e+004,2.085680e+004,2.085680e+004,,7.875390e+002,1.888160e+004,1.668544e+004,1.668544e+004
6.992410e+002,2.373590e+004,2.083616e+004,2.083616e+004,,7.874390e+002,1.898872e+004,1.666893e+004,1.666893e+004
6.993410e+002,2.377790e+004,2.081508e+004,2.081508e+004,,7.873390e+002,1.902232e+004,1.665206e+004,1.665206e+004
6.994410e+002,2.414930e+004,2.079118e+004,2.079118e+004,,7.872390e+002,1.931944e+004,1.663294e+004,1.663294e+004
6.995410e+002,2.401150e+004,2.076810e+004,2.076810e+004,,7.871390e+002,1.920920e+004,1.661448e+004,1.661448e+004
6.996410e+002,2.401490e+004,2.074483e+004,2.074483e+004,,7.870390e+002,1.921192e+004,1.659586e+004,1.659586e+004
6.997410e+002,2.409100e+004,2.072084e+004,2.072084e+004,,7.869390e+002,1.927280e+004,1.657667e+004,1.657667e+004
6.998410e+002,2.419390e+004,2.069595e+004,2.069595e+004,,7.868390e+002,1.935512e+004,1.655676e+004,1.655676e+004
6.999410e+002,2.434780e+004,2.066977e+004,2.066977e+004,,7.867390e+002,1.947824e+004,1.653582e+004,1.653582e+004
7.000410e+002,2.445610e+004,2.064264e+004,2.064264e+004,,7.866390e+002,1.956488e+004,1.651411e+004,1.651411e+004
7.001410e+002,2.451730e+004,2.061486e+004,2.061486e+004,,7.865390e+002,1.961384e+004,1.649189e+004,1.649189e+004
7.002410e+002,2.474330e+004,2.058527e+004,2.058527e+004,,7.864390e+002,1.979464e+004,1.646822e+004,1.646822e+004
7.003410e+002,2.456060e+004,2.055678e+004,2.055678e+004,,7.863390e+002,1.964848e+004,1.644542e+004,1.644542e+004
7.004410e+002,2.469160e+004,2.052714e+004,2.052714e+004,,7.862390e+002,1.975328e+004,1.642172e+004,1.642172e+004
7.005410e+002,2.481580e+004,2.049641e+004,2.049641e+004,,7.861390e+002,1.985264e+004,1.639712e+004,1.639712e+004
7.006410e+002,2.464220e+004,2.046669e+004,2.046669e+004,,7.860390e+002,1.971376e+004,1.637335e+004,1.637335e+004
7.007410e+002,2.453980e+004,2.043750e+004,2.043750e+004,,7.859390e+002,1.963184e+004,1.635000e+004,1.635000e+004
7.008410e+002,2.471250e+004,2.040686e+004,2.040686e+004,,7.858390e+002,1.977000e+004,1.632548e+004,1.632548e+004
7.009410e+002,2.480120e+004,2.037536e+004,2.037536e+004,,7.857390e+002,1.984096e+004,1.630029e+004,1.630029e+004
7.010410e+002,2.461280e+004,2.034499e+004,2.034499e+004,,7.856390e+002,1.969024e+004,1.627599e+004,1.627599e+004
7.011410e+002,2.503160e+004,2.031140e+004,2.031140e+004,,7.855390e+002,2.002528e+004,1.624912e+004,1.624912e+004
7.012410e+002,2.461520e+004,2.028055e+004,2.028055e+004,,7.854390e+002,1.969216e+004,1.622444e+004,1.622444e+004
7.013410e+002,2.466270e+004,2.024914e+004,2.024914e+004,,7.853390e+002,1.973016e+004,1.619931e+004,1.619931e+004
7.014410e+002,2.479890e+004,2.021653e+004,2.021653e+004,,7.852390e+002,1.983912e+004,1.617322e+004,1.617322e+004
7.015410e+002,2.443210e+004,2.018631e+004,2.018631e+004,,7.851390e+002,1.954568e+004,1.614905e+004,1.614905e+004
7.016410e+002,2.466090e+004,2.015424e+004,2.015424e+004,,7.850390e+002,1.972872e+004,1.612339e+004,1.612339e+004
7.017410e+002,2.426490e+004,2.012478e+004,2.012478e+004,,7.849390e+002,1.941192e+004,1.609982e+004,1.609982e+004
7.018410e+002,2.461990e+004,2.009256e+004,2.009256e+004,,7.848390e+002,1.969592e+004,1.607405e+004,1.607405e+004
7.019410e+002,2.417400e+004,2.006331e+004,2.006331e+004,,7.847390e+002,1.933920e+004,1.605065e+004,1.605065e+004
7.020410e+002,2.428500e+004,2.003305e+004,2.003305e+004,,7.846390e+002,1.942800e+004,1.602644e+004,1.602644e+004
7.021410e+002,2.429270e+004,2.000252e+004,2.000252e+004,,7.845390e+002,1.943416e+004,1.600201e+004,1.600201e+004
7.022410e+002,2.441430e+004,1.997090e+004,1.997090e+004,,7.844390e+002,1.953144e+004,1.597672e+004,1.597672e+004
7.023410e+002,2.424160e+004,1.994029e+004,1.994029e+004,,7.843390e+002,1.939328e+004,1.595223e+004,1.595223e+004
7.024410e+002,2.433890e+004,1.990876e+004,1.990876e+004,,7.842390e+002,1.947112e+004,1.592701e+004,1.592701e+004
7.025410e+002,2.425850e+004,1.987758e+004,1.987758e+004,,7.841390e+002,1.940680e+004,1.590207e+004,1.590207e+004
7.026410e+002,2.418320e+004,1.984672e+004,1.984672e+004,,7.840390e+002,1.934656e+004,1.587738e+004,1.587738e+004
7.027410e+002,2.412730e+004,1.981604e+004,1.981604e+004,,7.839390e+002,1.930184e+004,1.585283e+004,1.585283e+004
7.028410e+002,2.400260e+004,1.978603e+004,1.978603e+004,,7.838390e+002,1.920208e+004,1.582883e+004,1.582883e+004
7.029410e+002,2.416040e+004,1.975468e+004,1.975468e+004,,7.837390e+002,1.932832e+004,1.580374e+004,1.580374e+004
7.030410e+002,2.421850e+004,1.972269e+004,1.972269e+004,,7.836390e+002,1.937480e+004,1.577815e+004,1.577815e+004
7.031410e+002,2.449060e+004,1.968851e+004,1.968851e+004,,7.835390e+002,1.959248e+004,1.575081e+004,1.575081e+004
7.032410e+002,2.453940e+004,1.965374e+004,1.965374e+004,,7.834390e+002,1.963152e+004,1.572299e+004,1.572299e+004
7.033410e+002,2.451100e+004,1.961893e+004,1.961893e+004,,7.833390e+002,1.960880e+004,1.569514e+004,1.569514e+004
7.034410e+002,2.484850e+004,1.958145e+004,1.958145e+004,,7.832390e+002,1.987880e+004,1.566516e+004,1.566516e+004
7.035410e+002,2.437840e+004,1.954706e+004,1.954706e+004,,7.831390e+002,1.950272e+004,1.563765e+004,1.563765e+004
7.036410e+002,2.497750e+004,1.950814e+004,1.950814e+004,,7.830390e+002,1.998200e+004,1.560651e+004,1.560651e+004
7.037410e+002,2.498650e+004,1.946888e+004,1.946888e+004,,7.829390e+002,1.998920e+004,1.557510e+004,1.557510e+004
7.038410e+002,2.545590e+004,1.942596e+004,1.942596e+004,,7.828390e+002,2.036472e+004,1.554077e+004,1.554077e+004
7.039410e+002,2.542840e+004,1.938294e+004,1.938294e+004,,7.827390e+002,2.034272e+004,1.550635e+004,1.550635e+004
7.040410e+002,2.563820e+004,1.933811e+004,1.933811e+004,,7.826390e+002,2.051056e+004,1.547049e+004,1.547049e+004
7.041410e+002,2.583270e+004,1.929156e+004,1.929156e+004,,7.825390e+002,2.066616e+004,1.543325e+004,1.543325e+004
7.042410e+002,2.605720e+004,1.924306e+004,1.924306e+004,,7.824390e+002,2.084576e+004,1.539445e+004,1.539445e+004
7.043410e+002,2.612620e+004,1.919373e+004,1.919373e+004,,7.823390e+002,2.090096e+004,1.535498e+004,1.535498e+004
7.044410e+002,2.633880e+004,1.914252e+004,1.914252e+004,,7.822390e+002,2.107104e+004,1.531401e+004,1.531401e+004
7.045410e+002,2.682110e+004,1.908748e+004,1.908748e+004,,7.821390e+002,2.145688e+004,1.526998e+004,1.526998e+004
7.046410e+002,2.658170e+004,1.903377e+004,1.903377e+004,,7.820390e+002,2.126536e+004,1.522701e+004,1.522701e+004
7.047410e+002,2.693090e+004,1.897716e+004,1.897716e+004,,7.819390e+002,2.154472e+004,1.518173e+004,1.518173e+004
7.048410e+002,2.722820e+004,1.891802e+004,1.891802e+004,,7.818390e+002,2.178256e+004,1.513442e+004,1.513442e+004
7.049410e+002,2.734580e+004,1.885762e+004,1.885762e+004,,7.817390e+002,2.187664e+004,1.508609e+004,1.508609e+004
7.050410e+002,2.763720e+004,1.879469e+004,1.879469e+004,,7.816390e+002,2.210976e+004,1.503575e+004,1.503575e+004
7.051410e+002,2.816590e+004,1.872752e+004,1.872752e+004,,7.815390e+002,2.253272e+004,1.498202e+004,1.498202e+004
7.052410e+002,2.821150e+004,1.865955e+004,1.865955e+004,,7.814390e+002,2.256920e+004,1.492764e+004,1.492764e+004
7.053410e+002,2.819890e+004,1.859117e+004,1.859117e+004,,7.813390e+002,2.255912e+004,1.487294e+004,1.487294e+004
7.054410e+002,2.864690e+004,1.851910e+004,1.851910e+004,,7.812390e+002,2.291752e+004,1.481528e+004,1.481528e+004
7.055410e+002,2.878740e+004,1.844550e+004,1.844550e+004,,7.811390e+002,2.302992e+004,1.475640e+004,1.475640e+004
7.056410e+002,2.908770e+004,1.836922e+004,1.836922e+004,,7.810390e+002,2.327016e+004,1.469538e+004,1.469538e+004
7.057410e+002,2.921320e+004,1.829150e+004,1.829150e+004,,7.809390e+002,2.337056e+004,1.463320e+004,1.463320e+004
7.058410e+002,2.948920e+004,1.821124e+004,1.821124e+004,,7.808390e+002,2.359136e+004,1.456899e+004,1.456899e+004
7.059410e+002,2.954810e+004,1.812998e+004,1.812998e+004,,7.807390e+002,2.363848e+004,1.450399e+004,1.450399e+004
7.060410e+002,2.983150e+004,1.804611e+004,1.804611e+004,,7.806390e+002,2.386520e+004,1.443689e+004,1.443689e+004
7.061410e+002,2.982370e+004,1.796170e+004,1.796170e+004,,7.805390e+002,2.385896e+004,1.436936e+004,1.436936e+004
7.062410e+002,2.988960e+004,1.787620e+004,1.787620e+004,,7.804390e+002,2.391168e+004,1.430096e+004,1.430096e+004
7.063410e+002,2.975200e+004,1.779108e+004,1.779108e+004,,7.803390e+002,2.380160e+004,1.423287e+004,1.423287e+004
7.064410e+002,2.989820e+004,1.770431e+004,1.770431e+004,,7.802390e+002,2.391856e+004,1.416345e+004,1.416345e+004
7.065410e+002,2.972950e+004,1.761812e+004,1.761812e+004,,7.801390e+002,2.378360e+004,1.409449e+004,1.409449e+004
7.066410e+002,2.929750e+004,1.753440e+004,1.753440e+004,,7.800390e+002,2.343800e+004,1.402752e+004,1.402752e+004
7.067410e+002,2.915180e+004,1.745114e+004,1.745114e+004,,7.799390e+002,2.332144e+004,1.396091e+004,1.396091e+004
7.068410e+002,2.897500e+004,1.736854e+004,1.736854e+004,,7.798390e+002,2.318000e+004,1.389483e+004,1.389483e+004
7.069410e+002,2.844950e+004,1.728912e+004,1.728912e+004,,7.797390e+002,2.275960e+004,1.383129e+004,1.383129e+004
7.070410e+002,2.793700e+004,1.721280e+004,1.721280e+004,,7.796390e+002,2.234960e+004,1.377024e+004,1.377024e+004
7.071410e+002,2.766920e+004,1.713785e+004,1.713785e+004,,7.795390e+002,2.213536e+004,1.371028e+004,1.371028e+004
7.072410e+002,2.780290e+004,1.706141e+004,1.706141e+004,,7.794390e+002,2.224232e+004,1.364913e+004,1.364913e+004
7.073410e+002,2.685160e+004,1.699124e+004,1.699124e+004,,7.793390e+002,2.148128e+004,1.359299e+004,1.359299e+004
7.074410e+002,2.615610e+004,1.692555e+004,1.692555e+004,,7.792390e+002,2.092488e+004,1.354044e+004,1.354044e+004
7.075410e+002,2.588700e+004,1.686132e+004,1.686132e+004,,7.791390e+002,2.070960e+004,1.348906e+004,1.348906e+004
7.076410e+002,2.526040e+004,1.680112e+004,1.680112e+004,,7.790390e+002,2.020832e+004,1.344089e+004,1.344089e+004
7.077410e+002,2.514560e+004,1.674131e+004,1.674131e+004,,7.789390e+002,2.011648e+004,1.339305e+004,1.339305e+004
7.078410e+002,2.445190e+004,1.668604e+004,1.668604e+004,,7.788390e+002,1.956152e+004,1.334884e+004,1.334884e+004
7.079410e+002,2.363390e+004,1.663625e+004,1.663625e+004,,7.787390e+002,1.890712e+004,1.330900e+004,1.330900e+004
7.080410e+002,2.313190e+004,1.658969e+004,1.658969e+004,,7.786390e+002,1.850552e+004,1.327175e+004,1.327175e+004
7.081410e+002,2.280880e+004,1.654511e+004,1.654511e+004,,7.785390e+002,1.824704e+004,1.323609e+004,1.323609e+004
7.082410e+002,2.254420e+004,1.650211e+004,1.650211e+004,,7.784390e+002,1.803536e+004,1.320169e+004,1.320169e+004
7.083410e+002,2.184510e+004,1.646382e+004,1.646382e+004,,7.783390e+002,1.747608e+004,1.317105e+004,1.317105e+004
7.084410e+002,2.159980e+004,1.642701e+004,1.642701e+004,,7.782390e+002,1.727984e+004,1.314160e+004,1.314160e+004
7.085410e+002,2.107670e+004,1.639368e+004,1.639368e+004,,7.781390e+002,1.686136e+004,1.311494e+004,1.311494e+004
7.086410e+002,2.061490e+004,1.636342e+004,1.636342e+004,,7.780390e+002,1.649192e+004,1.309074e+004,1.309074e+004
7.087410e+002,2.017300e+004,1.633612e+004,1.633612e+004,,7.779390e+002,1.613840e+004,1.306889e+004,1.306889e+004
7.088410e+002,1.996030e+004,1.631014e+004,1.631014e+004,,7.778390e+002,1.596824e+004,1.304811e+004,1.304811e+004
7.089410e+002,1.976050e+004,1.628541e+004,1.628541e+004,,7.777390e+002,1.580840e+004,1.302833e+004,1.302833e+004
7.090410e+002,1.952020e+004,1.626223e+004,1.626223e+004,,7.776390e+002,1.561616e+004,1.300978e+004,1.300978e+004
7.091410e+002,1.910630e+004,1.624184e+004,1.624184e+004,,7.775390e+002,1.528504e+004,1.299347e+004,1.299347e+004
7.092410e+002,1.902690e+004,1.622188e+004,1.622188e+004,,7.774390e+002,1.522152e+004,1.297750e+004,1.297750e+004
7.093410e+002,1.899450e+004,1.620201e+004,1.620201e+004,,7.773390e+002,1.519560e+004,1.296161e+004,1.296161e+004
7.094410e+002,1.884620e+004,1.618305e+004,1.618305e+004,,7.772390e+002,1.507696e+004,1.294644e+004,1.294644e+004
7.095410e+002,1.879870e+004,1.616431e+004,1.616431e+004,,7.771390e+002,1.503896e+004,1.293145e+004,1.293145e+004
7.096410e+002,1.846170e+004,1.614784e+004,1.614784e+004,,7.770390e+002,1.476936e+004,1.291827e+004,1.291827e+004
7.097410e+002,1.836230e+004,1.613197e+004,1.613197e+004,,7.769390e+002,1.468984e+004,1.290557e+004,1.290557e+004
7.098410e+002,1.841680e+004,1.611559e+004,1.611559e+004,,7.768390e+002,1.473344e+004,1.289247e+004,1.289247e+004
7.099410e+002,1.817680e+004,1.610082e+004,1.610082e+004,,7.767390e+002,1.454144e+004,1.288065e+004,1.288065e+004
7.100410e+002,1.841070e+004,1.608426e+004,1.608426e+004,,7.766390e+002,1.472856e+004,1.286741e+004,1.286741e+004
7.101410e+002,1.843740e+004,1.606740e+004,1.606740e+004,,7.765390e+002,1.474992e+004,1.285392e+004,1.285392e+004
7.102410e+002,1.800470e+004,1.605351e+004,1.605351e+004,,7.764390e+002,1.440376e+004,1.284281e+004,1.284281e+004
7.103410e+002,1.809700e+004,1.603886e+004,1.603886e+004,,7.763390e+002,1.447760e+004,1.283109e+004,1.283109e+004
7.104410e+002,1.826380e+004,1.602292e+004,1.602292e+004,,7.762390e+002,1.461104e+004,1.281833e+004,1.281833e+004
7.105410e+002,1.786270e+004,1.600973e+004,1.600973e+004,,7.761390e+002,1.429016e+004,1.280778e+004,1.280778e+004
7.106410e+002,1.785180e+004,1.599653e+004,1.599653e+004,,7.760390e+002,1.428144e+004,1.279722e+004,1.279722e+004
7.107410e+002,1.775620e+004,1.598391e+004,1.598391e+004,,7.759390e+002,1.420496e+004,1.278713e+004,1.278713e+004
7.108410e+002,1.779830e+004,1.597091e+004,1.597091e+004,,7.758390e+002,1.423864e+004,1.277673e+004,1.277673e+004
7.109410e+002,1.782070e+004,1.595765e+004,1.595765e+004,,7.757390e+002,1.425656e+004,1.276612e+004,1.276612e+004
7.110410e+002,1.774390e+004,1.594485e+004,1.594485e+004,,7.756390e+002,1.419512e+004,1.275588e+004,1.275588e+004
7.111410e+002,1.781050e+004,1.593148e+004,1.593148e+004,,7.755390e+002,1.424840e+004,1.274518e+004,1.274518e+004
7.112410e+002,1.786010e+004,1.591765e+004,1.591765e+004,,7.754390e+002,1.428808e+004,1.273412e+004,1.273412e+004
7.113410e+002,1.772890e+004,1.590467e+004,1.590467e+004,,7.753390e+002,1.418312e+004,1.272374e+004,1.272374e+004
7.114410e+002,1.764470e+004,1.589220e+004,1.589220e+004,,7.752390e+002,1.411576e+004,1.271376e+004,1.271376e+004
7.115410e+002,1.770520e+004,1.587921e+004,1.587921e+004,,7.751390e+002,1.416416e+004,1.270336e+004,1.270336e+004
7.116410e+002,1.777060e+004,1.586565e+004,1.586565e+004,,7.750390e+002,1.421648e+004,1.269252e+004,1.269252e+004
7.117410e+002,1.764430e+004,1.585290e+004,1.585290e+004,,7.749390e+002,1.411544e+004,1.268232e+004,1.268232e+004
7.118410e+002,1.737530e+004,1.584199e+004,1.584199e+004,,7.748390e+002,1.390024e+004,1.267359e+004,1.267359e+004
7.119410e+002,1.758870e+004,1.582947e+004,1.582947e+004,,7.747390e+002,1.407096e+004,1.266358e+004,1.266358e+004
7.120410e+002,1.747220e+004,1.581769e+004,1.581769e+004,,7.746390e+002,1.397776e+004,1.265416e+004,1.265416e+004
7.121410e+002,1.761720e+004,1.580480e+004,1.580480e+004,,7.745390e+002,1.409376e+004,1.264384e+004,1.264384e+004
7.122410e+002,1.757280e+004,1.579212e+004,1.579212e+004,,7.744390e+002,1.405824e+004,1.263370e+004,1.263370e+004
7.123410e+002,1.762960e+004,1.577895e+004,1.577895e+004,,7.743390e+002,1.410368e+004,1.262316e+004,1.262316e+004
7.124410e+002,1.738670e+004,1.576743e+004,1.576743e+004,,7.742390e+002,1.390936e+004,1.261394e+004,1.261394e+004
7.125410e+002,1.722160e+004,1.575701e+004,1.575701e+004,,7.741390e+002,1.377728e+004,1.260561e+004,1.260561e+004
7.126410e+002,1.748160e+004,1.574465e+004,1.574465e+004,,7.740390e+002,1.398528e+004,1.259572e+004,1.259572e+004
