"Cycle 1:CoOTf1:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,2.000000e+000
Name,,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",
Position,,"780.41","781.87","786.28","796.79","802.65",
FWHM,,"3.66","3.66","5.74","3.79","4.78",
Area,,"54536.57","40670.65","60855.51","39905.07","31127.76",
Lineshape,,"LA(50)","LA(50)","LA(50)","LA(50)","LA(50)",
K.E.,Counts,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background,Envelope,,B.E.,CPS,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background CPS,Envelope CPS
6.885620e+002,7.992010e+004,6.499817e+004,6.499389e+004,6.512525e+004,7.799091e+004,6.617135e+004,6.495994e+004,7.943984e+004,,7.981180e+002,3.996005e+004,3.249909e+004,3.249695e+004,3.256262e+004,3.899546e+004,3.308567e+004,3.247997e+004,3.971992e+004
6.886620e+002,7.995140e+004,6.493768e+004,6.493343e+004,6.506720e+004,7.858831e+004,6.601715e+004,6.489902e+004,7.994768e+004,,7.980180e+002,3.997570e+004,3.246884e+004,3.246672e+004,3.253360e+004,3.929415e+004,3.300857e+004,3.244951e+004,3.997384e+004
6.887620e+002,8.028030e+004,6.487566e+004,6.487139e+004,6.500779e+004,7.916421e+004,6.586888e+004,6.483652e+004,8.044183e+004,,7.979180e+002,4.014015e+004,3.243783e+004,3.243570e+004,3.250389e+004,3.958210e+004,3.293444e+004,3.241826e+004,4.022092e+004
6.888620e+002,8.080960e+004,6.481123e+004,6.480695e+004,6.494689e+004,7.971139e+004,6.572540e+004,6.477162e+004,8.091538e+004,,7.978180e+002,4.040480e+004,3.240561e+004,3.240347e+004,3.247345e+004,3.985570e+004,3.286270e+004,3.238581e+004,4.045769e+004
6.889620e+002,8.151100e+004,6.474369e+004,6.473939e+004,6.488288e+004,8.022287e+004,6.558536e+004,6.470360e+004,8.135978e+004,,7.977180e+002,4.075550e+004,3.237184e+004,3.236969e+004,3.244144e+004,4.011144e+004,3.279268e+004,3.235180e+004,4.067989e+004
6.890620e+002,8.152730e+004,6.467581e+004,6.467149e+004,6.481853e+004,8.069513e+004,6.545119e+004,6.463524e+004,8.177117e+004,,7.976180e+002,4.076365e+004,3.233790e+004,3.233574e+004,3.240927e+004,4.034756e+004,3.272560e+004,3.231762e+004,4.088558e+004
6.891620e+002,8.242880e+004,6.460398e+004,6.459964e+004,6.475024e+004,8.111824e+004,6.531873e+004,6.456294e+004,8.213906e+004,,7.975180e+002,4.121440e+004,3.230199e+004,3.229982e+004,3.237512e+004,4.055912e+004,3.265937e+004,3.228147e+004,4.106953e+004
6.892620e+002,8.231160e+004,6.453234e+004,6.452799e+004,6.468213e+004,8.149097e+004,6.519175e+004,6.449083e+004,8.246188e+004,,7.974180e+002,4.115580e+004,3.226617e+004,3.226400e+004,3.234106e+004,4.074548e+004,3.259588e+004,3.224541e+004,4.123094e+004
6.893620e+002,8.292100e+004,6.445794e+004,6.445363e+004,6.461125e+004,8.180519e+004,6.506681e+004,6.441594e+004,8.273106e+004,,7.973180e+002,4.146050e+004,3.222897e+004,3.222682e+004,3.230562e+004,4.090259e+004,3.253341e+004,3.220797e+004,4.136553e+004
6.894620e+002,8.274570e+004,6.438400e+004,6.437967e+004,6.454078e+004,8.205901e+004,6.494675e+004,6.434146e+004,8.294437e+004,,7.972180e+002,4.137285e+004,3.219200e+004,3.218984e+004,3.227039e+004,4.102950e+004,3.247337e+004,3.217073e+004,4.147218e+004
6.895620e+002,8.339560e+004,6.430712e+004,6.430278e+004,6.446736e+004,8.224533e+004,6.482780e+004,6.426404e+004,8.309423e+004,,7.971180e+002,4.169780e+004,3.215356e+004,3.215139e+004,3.223368e+004,4.112267e+004,3.241390e+004,3.213202e+004,4.154712e+004
6.896620e+002,8.289190e+004,6.423196e+004,6.422761e+004,6.439568e+004,8.236575e+004,6.471431e+004,6.418835e+004,8.318192e+004,,7.970180e+002,4.144595e+004,3.211598e+004,3.211380e+004,3.219784e+004,4.118288e+004,3.235715e+004,3.209417e+004,4.159096e+004
6.897620e+002,8.346260e+004,6.415419e+004,6.414982e+004,6.432137e+004,8.241326e+004,6.460157e+004,6.411003e+004,8.320008e+004,,7.969180e+002,4.173130e+004,3.207709e+004,3.207491e+004,3.216069e+004,4.120663e+004,3.230079e+004,3.205502e+004,4.160004e+004
6.898620e+002,8.315370e+004,6.407735e+004,6.407296e+004,6.424921e+004,8.238962e+004,6.449286e+004,6.403265e+004,8.315139e+004,,7.968180e+002,4.157685e+004,3.203867e+004,3.203648e+004,3.212460e+004,4.119481e+004,3.224643e+004,3.201633e+004,4.157569e+004
6.899620e+002,8.303100e+004,6.400069e+004,6.399632e+004,6.417805e+004,8.229384e+004,6.438714e+004,6.395546e+004,8.303420e+004,,7.967180e+002,4.151550e+004,3.200035e+004,3.199816e+004,3.208902e+004,4.114692e+004,3.219357e+004,3.197773e+004,4.151710e+004
6.900620e+002,8.290180e+004,6.392427e+004,6.391994e+004,6.410710e+004,8.212618e+004,6.428415e+004,6.387847e+004,8.284774e+004,,7.966180e+002,4.145090e+004,3.196214e+004,3.195997e+004,3.205355e+004,4.106309e+004,3.214208e+004,3.193924e+004,4.142387e+004
6.901620e+002,8.241300e+004,6.384957e+004,6.384523e+004,6.403782e+004,8.188864e+004,6.418515e+004,6.380316e+004,8.259376e+004,,7.965180e+002,4.120650e+004,3.192479e+004,3.192261e+004,3.201891e+004,4.094432e+004,3.209257e+004,3.190158e+004,4.129688e+004
6.902620e+002,8.185030e+004,6.377686e+004,6.377250e+004,6.397052e+004,8.158411e+004,6.409019e+004,6.372983e+004,8.227485e+004,,7.964180e+002,4.092515e+004,3.188843e+004,3.188625e+004,3.198526e+004,4.079206e+004,3.204509e+004,3.186492e+004,4.113743e+004
6.903620e+002,8.179380e+004,6.370407e+004,6.369971e+004,6.390316e+004,8.121344e+004,6.399704e+004,6.365643e+004,8.189168e+004,,7.963180e+002,4.089690e+004,3.185204e+004,3.184985e+004,3.195158e+004,4.060672e+004,3.199852e+004,3.182822e+004,4.094584e+004
6.904620e+002,8.132160e+004,6.363291e+004,6.362853e+004,6.383741e+004,8.078166e+004,6.390720e+004,6.358466e+004,8.144908e+004,,7.962180e+002,4.066080e+004,3.181645e+004,3.181427e+004,3.191870e+004,4.039083e+004,3.195360e+004,3.179233e+004,4.072454e+004
6.905620e+002,8.089880e+004,6.356317e+004,6.355878e+004,6.377309e+004,8.029296e+004,6.382031e+004,6.351430e+004,8.095110e+004,,7.961180e+002,4.044940e+004,3.178158e+004,3.177939e+004,3.188655e+004,4.014648e+004,3.191016e+004,3.175715e+004,4.047555e+004
6.906620e+002,8.031060e+004,6.349553e+004,6.349120e+004,6.371088e+004,7.975322e+004,6.373689e+004,6.344606e+004,8.040349e+004,,7.960180e+002,4.015530e+004,3.174777e+004,3.174560e+004,3.185544e+004,3.987661e+004,3.186844e+004,3.172303e+004,4.020175e+004
6.907620e+002,7.930420e+004,6.343176e+004,6.342746e+004,6.365247e+004,7.916955e+004,6.366974e+004,6.338162e+004,7.982451e+004,,7.959180e+002,3.965210e+004,3.171588e+004,3.171373e+004,3.182624e+004,3.958478e+004,3.183487e+004,3.169081e+004,3.991226e+004
6.908620e+002,7.884540e+004,6.336963e+004,6.336533e+004,6.359567e+004,7.854533e+004,6.359195e+004,6.331879e+004,7.919277e+004,,7.958180e+002,3.942270e+004,3.168482e+004,3.168266e+004,3.179784e+004,3.927267e+004,3.179597e+004,3.165939e+004,3.959638e+004
6.909620e+002,7.864040e+004,6.330808e+004,6.330377e+004,6.354373e+004,7.788606e+004,6.351474e+004,6.325653e+004,7.853025e+004,,7.957180e+002,3.932020e+004,3.165404e+004,3.165189e+004,3.177186e+004,3.894303e+004,3.175737e+004,3.162826e+004,3.926513e+004
6.910620e+002,7.749220e+004,6.325094e+004,6.324663e+004,6.349621e+004,7.720186e+004,6.344194e+004,6.319869e+004,7.784282e+004,,7.956180e+002,3.874610e+004,3.162547e+004,3.162331e+004,3.174810e+004,3.860093e+004,3.172097e+004,3.159934e+004,3.892141e+004
6.911620e+002,7.730040e+004,6.319434e+004,6.319003e+004,6.344923e+004,7.649514e+004,6.337396e+004,6.314139e+004,7.713714e+004,,7.955180e+002,3.865020e+004,3.159717e+004,3.159501e+004,3.172461e+004,3.824757e+004,3.168698e+004,3.157069e+004,3.856857e+004
6.912620e+002,7.645470e+004,6.314094e+004,6.313663e+004,6.340545e+004,7.577503e+004,6.331227e+004,6.308729e+004,7.642116e+004,,7.954180e+002,3.822735e+004,3.157047e+004,3.156832e+004,3.170273e+004,3.788752e+004,3.165613e+004,3.154365e+004,3.821058e+004
6.913620e+002,7.619170e+004,6.308840e+004,6.308419e+004,6.336253e+004,7.504541e+004,6.325143e+004,6.303405e+004,7.569577e+004,,7.953180e+002,3.809585e+004,3.154420e+004,3.154209e+004,3.168126e+004,3.752271e+004,3.162571e+004,3.151702e+004,3.784789e+004
6.914620e+002,7.522480e+004,6.303966e+004,6.303547e+004,6.332331e+004,7.431508e+004,6.319430e+004,6.298451e+004,7.496978e+004,,7.952180e+002,3.761240e+004,3.151983e+004,3.151774e+004,3.166166e+004,3.715754e+004,3.159715e+004,3.149226e+004,3.748489e+004
6.915620e+002,7.456070e+004,6.299343e+004,6.298925e+004,6.328660e+004,7.358851e+004,6.313967e+004,6.293747e+004,7.424756e+004,,7.951180e+002,3.728035e+004,3.149671e+004,3.149463e+004,3.164330e+004,3.679426e+004,3.156983e+004,3.146874e+004,3.712378e+004
6.916620e+002,7.375420e+004,6.295028e+004,6.294612e+004,6.325297e+004,7.287153e+004,6.308812e+004,6.289352e+004,7.353493e+004,,7.950180e+002,3.687710e+004,3.147514e+004,3.147306e+004,3.162648e+004,3.643576e+004,3.154406e+004,3.144676e+004,3.676747e+004
6.917620e+002,7.313890e+004,6.290946e+004,6.290531e+004,6.322166e+004,7.216813e+004,6.303890e+004,6.285189e+004,7.283589e+004,,7.949180e+002,3.656945e+004,3.145473e+004,3.145266e+004,3.161083e+004,3.608406e+004,3.151945e+004,3.142595e+004,3.641794e+004
6.918620e+002,7.257310e+004,6.287077e+004,6.286663e+004,6.319248e+004,7.148254e+004,6.299181e+004,6.281239e+004,7.215465e+004,,7.948180e+002,3.628655e+004,3.143539e+004,3.143331e+004,3.159624e+004,3.574127e+004,3.149590e+004,3.140620e+004,3.607733e+004
6.919620e+002,7.145930e+004,6.283645e+004,6.283233e+004,6.317166e+004,7.082068e+004,6.294908e+004,6.277726e+004,7.150116e+004,,7.947180e+002,3.572965e+004,3.141822e+004,3.141616e+004,3.158583e+004,3.541034e+004,3.147454e+004,3.138863e+004,3.575058e+004
6.920620e+002,7.131960e+004,6.280255e+004,6.279858e+004,6.315728e+004,7.018180e+004,6.290912e+004,6.274255e+004,7.087914e+004,,7.946180e+002,3.565980e+004,3.140128e+004,3.139929e+004,3.157864e+004,3.509090e+004,3.145456e+004,3.137127e+004,3.543957e+004
6.921620e+002,7.105170e+004,6.276973e+004,6.276579e+004,6.314384e+004,6.956915e+004,6.287092e+004,6.270879e+004,7.028429e+004,,7.945180e+002,3.552585e+004,3.138486e+004,3.138289e+004,3.157192e+004,3.478458e+004,3.143546e+004,3.135439e+004,3.514214e+004
6.922620e+002,7.002310e+004,6.274095e+004,6.273703e+004,6.313445e+004,6.898803e+004,6.283676e+004,6.267907e+004,6.972095e+004,,7.944180e+002,3.501155e+004,3.137047e+004,3.136852e+004,3.156722e+004,3.449401e+004,3.141838e+004,3.133953e+004,3.486048e+004
6.923620e+002,6.954160e+004,6.271400e+004,6.271012e+004,6.312689e+004,6.843766e+004,6.280443e+004,6.265118e+004,6.918838e+004,,7.943180e+002,3.477080e+004,3.135700e+004,3.135506e+004,3.156345e+004,3.421883e+004,3.140222e+004,3.132559e+004,3.459419e+004
6.924620e+002,6.921750e+004,6.268826e+004,6.268440e+004,6.310054e+004,6.791851e+004,6.277332e+004,6.262450e+004,6.866703e+004,,7.942180e+002,3.460875e+004,3.134413e+004,3.134220e+004,3.155027e+004,3.395926e+004,3.138666e+004,3.131225e+004,3.433351e+004
6.925620e+002,6.836990e+004,6.266585e+004,6.266203e+004,6.309781e+004,6.743361e+004,6.274553e+004,6.260116e+004,6.820020e+004,,7.941180e+002,3.418495e+004,3.133293e+004,3.133101e+004,3.154890e+004,3.371681e+004,3.137277e+004,3.130058e+004,3.410010e+004
6.926620e+002,6.788200e+004,6.264533e+004,6.264159e+004,6.309850e+004,6.698144e+004,6.271964e+004,6.257970e+004,6.776771e+004,,7.940180e+002,3.394100e+004,3.132267e+004,3.132080e+004,3.154925e+004,3.349072e+004,3.135982e+004,3.128985e+004,3.388385e+004
6.927620e+002,6.695120e+004,6.262855e+004,6.262499e+004,6.310458e+004,6.656363e+004,6.269743e+004,6.256194e+004,6.737143e+004,,7.939180e+002,3.347560e+004,3.131428e+004,3.131249e+004,3.155229e+004,3.328181e+004,3.134872e+004,3.128097e+004,3.368572e+004
6.928620e+002,6.723410e+004,6.261067e+004,6.260716e+004,6.311126e+004,6.617489e+004,6.267401e+004,6.254295e+004,6.700617e+004,,7.938180e+002,3.361705e+004,3.130533e+004,3.130358e+004,3.155563e+004,3.308744e+004,3.133701e+004,3.127148e+004,3.350309e+004
6.929620e+002,6.615590e+004,6.259709e+004,6.259363e+004,6.312424e+004,6.581990e+004,6.265624e+004,6.252827e+004,6.667800e+004,,7.937180e+002,3.307795e+004,3.129854e+004,3.129681e+004,3.156212e+004,3.290995e+004,3.132812e+004,3.126414e+004,3.333900e+004
6.930620e+002,6.576340e+004,6.258504e+004,6.258164e+004,6.314092e+004,6.549473e+004,6.264015e+004,6.251513e+004,6.638197e+004,,7.936180e+002,3.288170e+004,3.129252e+004,3.129082e+004,3.157046e+004,3.274736e+004,3.132007e+004,3.125756e+004,3.319098e+004
6.931620e+002,6.570490e+004,6.257318e+004,6.256983e+004,6.316018e+004,6.519684e+004,6.262424e+004,6.250217e+004,6.611560e+004,,7.935180e+002,3.285245e+004,3.128659e+004,3.128492e+004,3.158009e+004,3.259842e+004,3.131212e+004,3.125108e+004,3.305780e+004
6.932620e+002,6.559610e+004,6.256170e+004,6.255841e+004,6.318241e+004,6.492519e+004,6.260872e+004,6.248959e+004,6.587806e+004,,7.934180e+002,3.279805e+004,3.128085e+004,3.127921e+004,3.159120e+004,3.246260e+004,3.130436e+004,3.124480e+004,3.293903e+004
6.933620e+002,6.455150e+004,6.255442e+004,6.255132e+004,6.321162e+004,6.468190e+004,6.259739e+004,6.248122e+004,6.567179e+004,,7.933180e+002,3.227575e+004,3.127721e+004,3.127566e+004,3.160581e+004,3.234095e+004,3.129870e+004,3.124061e+004,3.283590e+004
6.934620e+002,6.472890e+004,6.254649e+004,6.254358e+004,6.324312e+004,6.446046e+004,6.258531e+004,6.247208e+004,6.549063e+004,,7.932180e+002,3.236445e+004,3.127325e+004,3.127179e+004,3.162156e+004,3.223023e+004,3.129265e+004,3.123604e+004,3.274531e+004
6.935620e+002,6.505070e+004,6.253731e+004,6.253450e+004,6.327659e+004,6.425881e+004,6.257188e+004,6.246161e+004,6.533267e+004,,7.931180e+002,3.252535e+004,3.126865e+004,3.126725e+004,3.163829e+004,3.212941e+004,3.128594e+004,3.123080e+004,3.266633e+004
6.936620e+002,6.453250e+004,6.253019e+004,6.252748e+004,6.331571e+004,6.407866e+004,6.256052e+004,6.245319e+004,6.519980e+004,,7.930180e+002,3.226625e+004,3.126510e+004,3.126374e+004,3.165786e+004,3.203933e+004,3.128026e+004,3.122660e+004,3.259990e+004
6.937620e+002,6.494450e+004,6.252137e+004,6.251875e+004,6.335699e+004,6.391461e+004,6.254751e+004,6.244307e+004,6.508695e+004,,7.929180e+002,3.247225e+004,3.126068e+004,3.125937e+004,3.167850e+004,3.195731e+004,3.127375e+004,3.122153e+004,3.254348e+004
6.938620e+002,6.432080e+004,6.251503e+004,6.251251e+004,6.340493e+004,6.376937e+004,6.253777e+004,6.243544e+004,6.499786e+004,,7.928180e+002,3.216040e+004,3.125752e+004,3.125625e+004,3.170247e+004,3.188468e+004,3.126888e+004,3.121772e+004,3.249893e+004
6.939620e+002,6.450340e+004,6.250793e+004,6.250550e+004,6.345660e+004,6.363822e+004,6.252726e+004,6.242704e+004,6.492736e+004,,7.927180e+002,3.225170e+004,3.125396e+004,3.125275e+004,3.172830e+004,3.181911e+004,3.126363e+004,3.121352e+004,3.246368e+004
6.940620e+002,6.424300e+004,6.250184e+004,6.249976e+004,6.351420e+004,6.352144e+004,6.251777e+004,6.241966e+004,6.487639e+004,,7.926180e+002,3.212150e+004,3.125092e+004,3.124988e+004,3.175710e+004,3.176072e+004,3.125889e+004,3.120983e+004,3.243820e+004
6.941620e+002,6.448030e+004,6.249496e+004,6.249309e+004,6.357602e+004,6.341571e+004,6.250729e+004,6.241128e+004,6.484193e+004,,7.925180e+002,3.224015e+004,3.124748e+004,3.124655e+004,3.178801e+004,3.170785e+004,3.125365e+004,3.120564e+004,3.242097e+004
6.942620e+002,6.411440e+004,6.248958e+004,6.248788e+004,6.364487e+004,6.332229e+004,6.249827e+004,6.240436e+004,6.482544e+004,,7.924180e+002,3.205720e+004,3.124479e+004,3.124394e+004,3.182244e+004,3.166115e+004,3.124913e+004,3.120218e+004,3.241272e+004
6.943620e+002,6.437100e+004,6.248314e+004,6.248159e+004,6.371864e+004,6.323744e+004,6.248817e+004,6.239637e+004,6.482348e+004,,7.923180e+002,3.218550e+004,3.124157e+004,3.124080e+004,3.185932e+004,3.161872e+004,3.124408e+004,3.119819e+004,3.241174e+004
6.944620e+002,6.430550e+004,6.247693e+004,6.247554e+004,6.379909e+004,6.316138e+004,6.247830e+004,6.238862e+004,6.483678e+004,,7.922180e+002,3.215275e+004,3.123846e+004,3.123777e+004,3.189955e+004,3.158069e+004,3.123915e+004,3.119431e+004,3.241839e+004
6.945620e+002,6.491900e+004,6.246820e+004,6.246697e+004,6.388389e+004,6.309042e+004,6.246591e+004,6.237833e+004,6.486205e+004,,7.921180e+002,3.245950e+004,3.123410e+004,3.123348e+004,3.194194e+004,3.154521e+004,3.123296e+004,3.118917e+004,3.243103e+004
6.946620e+002,6.447610e+004,6.246122e+004,6.246015e+004,6.397771e+004,6.302797e+004,6.245541e+004,6.236981e+004,6.490322e+004,,7.920180e+002,3.223805e+004,3.123061e+004,3.123008e+004,3.198885e+004,3.151399e+004,3.122770e+004,3.118490e+004,3.245161e+004
6.947620e+002,6.488270e+004,6.245256e+004,6.245206e+004,6.407754e+004,6.296976e+004,6.244362e+004,6.235960e+004,6.495715e+004,,7.919180e+002,3.244135e+004,3.122628e+004,3.122603e+004,3.203877e+004,3.148488e+004,3.122181e+004,3.117980e+004,3.247857e+004
6.948620e+002,6.514290e+004,6.244311e+004,6.244288e+004,6.418448e+004,6.291566e+004,6.243074e+004,6.234829e+004,6.502371e+004,,7.918180e+002,3.257145e+004,3.122155e+004,3.122144e+004,3.209224e+004,3.145783e+004,3.121537e+004,3.117415e+004,3.251185e+004
6.949620e+002,6.464870e+004,6.243563e+004,6.243565e+004,6.430212e+004,6.286815e+004,6.241982e+004,6.233894e+004,6.510560e+004,,7.917180e+002,3.232435e+004,3.121782e+004,3.121783e+004,3.215106e+004,3.143408e+004,3.120991e+004,3.116947e+004,3.255280e+004
6.950620e+002,6.498500e+004,6.242675e+004,6.242702e+004,6.442746e+004,6.282325e+004,6.240750e+004,6.232819e+004,6.519921e+004,,7.916180e+002,3.249250e+004,3.121337e+004,3.121351e+004,3.221373e+004,3.141162e+004,3.120375e+004,3.116410e+004,3.259960e+004
6.951620e+002,6.615100e+004,6.241308e+004,6.241361e+004,6.455759e+004,6.279664e+004,6.239039e+004,6.231266e+004,6.532068e+004,,7.915180e+002,3.307550e+004,3.120654e+004,3.120681e+004,3.227879e+004,3.139832e+004,3.119520e+004,3.115633e+004,3.266034e+004
6.952620e+002,6.588890e+004,6.240042e+004,6.240121e+004,6.469875e+004,6.275162e+004,6.237429e+004,6.229813e+004,6.543379e+004,,7.914180e+002,3.294445e+004,3.120021e+004,3.120060e+004,3.234938e+004,3.137581e+004,3.118715e+004,3.114906e+004,3.271689e+004
6.953620e+002,6.564510e+004,6.238869e+004,6.238987e+004,6.485147e+004,6.270754e+004,6.235912e+004,6.228453e+004,6.555858e+004,,7.913180e+002,3.282255e+004,3.119434e+004,3.119493e+004,3.242574e+004,3.135377e+004,3.117956e+004,3.114226e+004,3.277929e+004
6.954620e+002,6.644880e+004,6.237373e+004,6.237564e+004,6.501185e+004,6.266014e+004,6.234063e+004,6.226761e+004,6.569156e+004,,7.912180e+002,3.322440e+004,3.118686e+004,3.118782e+004,3.250593e+004,3.133007e+004,3.117031e+004,3.113380e+004,3.284578e+004
6.955620e+002,6.658460e+004,6.235847e+004,6.236079e+004,6.518298e+004,6.262246e+004,6.232166e+004,6.225007e+004,6.584610e+004,,7.911180e+002,3.329230e+004,3.117924e+004,3.118040e+004,3.259149e+004,3.131123e+004,3.116083e+004,3.112503e+004,3.292305e+004
6.956620e+002,6.677960e+004,6.234236e+004,6.234508e+004,6.536502e+004,6.258858e+004,6.230204e+004,6.223166e+004,6.601643e+004,,7.910180e+002,3.338980e+004,3.117118e+004,3.117254e+004,3.268251e+004,3.129429e+004,3.115102e+004,3.111583e+004,3.300822e+004
6.957620e+002,6.696900e+004,6.232539e+004,6.232852e+004,6.555844e+004,6.255385e+004,6.228158e+004,6.221241e+004,6.619815e+004,,7.909180e+002,3.348450e+004,3.116270e+004,3.116426e+004,3.277922e+004,3.127692e+004,3.114079e+004,3.110621e+004,3.309907e+004
6.958620e+002,6.676260e+004,6.230919e+004,6.231273e+004,6.576526e+004,6.251988e+004,6.226188e+004,6.219392e+004,6.639326e+004,,7.908180e+002,3.338130e+004,3.115460e+004,3.115636e+004,3.288263e+004,3.125994e+004,3.113094e+004,3.109696e+004,3.319663e+004
6.959620e+002,6.689310e+004,6.229239e+004,6.229633e+004,6.598429e+004,6.248531e+004,6.224158e+004,6.217483e+004,6.660058e+004,,7.907180e+002,3.344655e+004,3.114619e+004,3.114816e+004,3.299215e+004,3.124266e+004,3.112079e+004,3.108741e+004,3.330029e+004
6.960620e+002,6.738260e+004,6.227351e+004,6.227824e+004,6.621434e+004,6.244867e+004,6.221921e+004,6.215367e+004,6.681931e+004,,7.906180e+002,3.369130e+004,3.113676e+004,3.113912e+004,3.310717e+004,3.122434e+004,3.110961e+004,3.107683e+004,3.340965e+004
6.961620e+002,6.766600e+004,6.225365e+004,6.225934e+004,6.645646e+004,6.241080e+004,6.219560e+004,6.213127e+004,6.705077e+004,,7.905180e+002,3.383300e+004,3.112683e+004,3.112967e+004,3.322823e+004,3.120540e+004,3.109780e+004,3.106564e+004,3.352539e+004
6.962620e+002,6.769080e+004,6.223391e+004,6.224026e+004,6.671204e+004,6.237711e+004,6.217180e+004,6.210868e+004,6.730039e+004,,7.904180e+002,3.384540e+004,3.111695e+004,3.112013e+004,3.335602e+004,3.118855e+004,3.108590e+004,3.105434e+004,3.365020e+004
6.963620e+002,6.789450e+004,6.221325e+004,6.222025e+004,6.698029e+004,6.234455e+004,6.214708e+004,6.208517e+004,6.756473e+004,,7.903180e+002,3.394725e+004,3.110662e+004,3.111012e+004,3.349014e+004,3.117228e+004,3.107354e+004,3.104259e+004,3.378236e+004
6.964620e+002,6.787200e+004,6.219258e+004,6.220023e+004,6.726212e+004,6.231199e+004,6.212250e+004,6.206166e+004,6.784280e+004,,7.902180e+002,3.393600e+004,3.109629e+004,3.110012e+004,3.363106e+004,3.115600e+004,3.106125e+004,3.103083e+004,3.392140e+004
6.965620e+002,6.798070e+004,6.217138e+004,6.217969e+004,6.755697e+004,6.227889e+004,6.209750e+004,6.203761e+004,6.813399e+004,,7.901180e+002,3.399035e+004,3.108569e+004,3.108984e+004,3.377848e+004,3.113945e+004,3.104875e+004,3.101880e+004,3.406700e+004
6.966620e+002,6.887340e+004,6.214645e+004,6.215541e+004,6.786163e+004,6.224207e+004,6.206877e+004,6.200983e+004,6.843500e+004,,7.900180e+002,3.443670e+004,3.107322e+004,3.107771e+004,3.393081e+004,3.112103e+004,3.103439e+004,3.100492e+004,3.421750e+004
6.967620e+002,6.890400e+004,6.212128e+004,6.213173e+004,6.817937e+004,6.220501e+004,6.203981e+004,6.198182e+004,6.874993e+004,,7.899180e+002,3.445200e+004,3.106064e+004,3.106587e+004,3.408969e+004,3.110250e+004,3.101990e+004,3.099091e+004,3.437496e+004
6.968620e+002,6.900780e+004,6.209610e+004,6.210788e+004,6.850950e+004,6.216741e+004,6.201030e+004,6.195327e+004,6.907811e+004,,7.898180e+002,3.450390e+004,3.104805e+004,3.105394e+004,3.425475e+004,3.108371e+004,3.100515e+004,3.097664e+004,3.453906e+004
6.969620e+002,6.971010e+004,6.206819e+004,6.208105e+004,6.884919e+004,6.212889e+004,6.197783e+004,6.192175e+004,6.941814e+004,,7.897180e+002,3.485505e+004,3.103409e+004,3.104053e+004,3.442459e+004,3.106445e+004,3.098892e+004,3.096088e+004,3.470907e+004
6.970620e+002,7.016750e+004,6.203830e+004,6.205224e+004,6.919894e+004,6.208938e+004,6.194337e+004,6.188825e+004,6.976924e+004,,7.896180e+002,3.508375e+004,3.101915e+004,3.102612e+004,3.459947e+004,3.104469e+004,3.097169e+004,3.094412e+004,3.488462e+004
6.971620e+002,7.006200e+004,6.200870e+004,6.202372e+004,6.956060e+004,6.205015e+004,6.190921e+004,6.185504e+004,7.013224e+004,,7.895180e+002,3.503100e+004,3.100435e+004,3.101186e+004,3.478030e+004,3.102508e+004,3.095460e+004,3.092752e+004,3.506612e+004
6.972620e+002,7.042360e+004,6.197749e+004,6.199360e+004,6.993140e+004,6.200933e+004,6.187344e+004,6.182022e+004,7.050438e+004,,7.894180e+002,3.521180e+004,3.098875e+004,3.099680e+004,3.496570e+004,3.100466e+004,3.093672e+004,3.091011e+004,3.525219e+004
6.973620e+002,7.107630e+004,6.194349e+004,6.196068e+004,7.030934e+004,6.196571e+004,6.183501e+004,6.178261e+004,7.088380e+004,,7.893180e+002,3.553815e+004,3.097175e+004,3.098034e+004,3.515467e+004,3.098285e+004,3.091751e+004,3.089130e+004,3.544190e+004
6.974620e+002,7.089320e+004,6.191009e+004,6.193010e+004,7.069692e+004,6.192268e+004,6.179723e+004,6.174559e+004,7.127465e+004,,7.892180e+002,3.544660e+004,3.095504e+004,3.096505e+004,3.534846e+004,3.096134e+004,3.089861e+004,3.087280e+004,3.563732e+004
6.975620e+002,7.109100e+004,6.187671e+004,6.189869e+004,7.109164e+004,6.187870e+004,6.175849e+004,6.170762e+004,7.167375e+004,,7.891180e+002,3.554550e+004,3.093835e+004,3.094935e+004,3.554582e+004,3.093935e+004,3.087924e+004,3.085381e+004,3.583688e+004
6.976620e+002,7.173350e+004,6.184066e+004,6.186452e+004,7.149053e+004,6.183309e+004,6.171698e+004,6.166688e+004,7.207826e+004,,7.890180e+002,3.586675e+004,3.092033e+004,3.093226e+004,3.574526e+004,3.091654e+004,3.085849e+004,3.083344e+004,3.603913e+004
6.977620e+002,7.208540e+004,6.180302e+004,6.182875e+004,7.189349e+004,6.178646e+004,6.167388e+004,6.162455e+004,7.248743e+004,,7.889180e+002,3.604270e+004,3.090151e+004,3.091438e+004,3.594675e+004,3.089323e+004,3.083694e+004,3.081227e+004,3.624371e+004
6.978620e+002,7.193270e+004,6.176583e+004,6.179344e+004,7.230126e+004,6.174028e+004,6.163123e+004,6.158266e+004,7.290139e+004,,7.888180e+002,3.596635e+004,3.088292e+004,3.089672e+004,3.615063e+004,3.087014e+004,3.081562e+004,3.079133e+004,3.645070e+004
