"Cycle 1:CoEchem1:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,2.000000e+000
Name,,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",
Position,,"780.56","782.07","786.19","796.93","802.59",
FWHM,,"3.36","3.36","6.00","3.53","5.19",
Area,,"10393.60","7912.32","12828.12","7306.91","6166.48",
Lineshape,,"LA(50)","LA(50)","LA(50)","LA(50)","LA(50)",
K.E.,Counts,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background,Envelope,,B.E.,CPS,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background CPS,Envelope CPS
6.884240e+002,2.942690e+004,2.664427e+004,2.664369e+004,2.667291e+004,2.906906e+004,2.697653e+004,2.663759e+004,2.945609e+004,,7.982560e+002,1.471345e+004,1.332213e+004,1.332184e+004,1.333645e+004,1.453453e+004,1.348827e+004,1.331880e+004,1.472804e+004
6.885240e+002,2.952130e+004,2.663129e+004,2.663071e+004,2.666063e+004,2.919773e+004,2.693952e+004,2.662454e+004,2.956173e+004,,7.981560e+002,1.476065e+004,1.331565e+004,1.331536e+004,1.333031e+004,1.459886e+004,1.346976e+004,1.331227e+004,1.478086e+004
6.886240e+002,2.950810e+004,2.661832e+004,2.661775e+004,2.664835e+004,2.932321e+004,2.690411e+004,2.661149e+004,2.966577e+004,,7.980560e+002,1.475405e+004,1.330916e+004,1.330887e+004,1.332418e+004,1.466160e+004,1.345205e+004,1.330575e+004,1.483289e+004
6.887240e+002,2.977380e+004,2.660409e+004,2.660352e+004,2.663481e+004,2.944268e+004,2.686894e+004,2.659718e+004,2.976532e+004,,7.979560e+002,1.488690e+004,1.330204e+004,1.330176e+004,1.331741e+004,1.472134e+004,1.343447e+004,1.329859e+004,1.488266e+004
6.888240e+002,2.996020e+004,2.658895e+004,2.658838e+004,2.662036e+004,2.955495e+004,2.683432e+004,2.658196e+004,2.985913e+004,,7.978560e+002,1.498010e+004,1.329447e+004,1.329419e+004,1.331018e+004,1.477747e+004,1.341716e+004,1.329098e+004,1.492956e+004
6.889240e+002,2.986480e+004,2.657418e+004,2.657360e+004,2.660628e+004,2.965974e+004,2.680143e+004,2.656710e+004,2.994683e+004,,7.977560e+002,1.493240e+004,1.328709e+004,1.328680e+004,1.330314e+004,1.482987e+004,1.340072e+004,1.328355e+004,1.497341e+004
6.890240e+002,2.980570e+004,2.655961e+004,2.655903e+004,2.659239e+004,2.975537e+004,2.677006e+004,2.655244e+004,3.002668e+004,,7.976560e+002,1.490285e+004,1.327980e+004,1.327951e+004,1.329620e+004,1.487769e+004,1.338503e+004,1.327622e+004,1.501334e+004
6.891240e+002,2.988460e+004,2.654461e+004,2.654404e+004,2.657809e+004,2.983980e+004,2.673949e+004,2.653736e+004,3.009657e+004,,7.975560e+002,1.494230e+004,1.327231e+004,1.327202e+004,1.328904e+004,1.491990e+004,1.336975e+004,1.326868e+004,1.504828e+004
6.892240e+002,2.991910e+004,2.652939e+004,2.652882e+004,2.656355e+004,2.991188e+004,2.670988e+004,2.652206e+004,3.015529e+004,,7.974560e+002,1.495955e+004,1.326470e+004,1.326441e+004,1.328178e+004,1.495594e+004,1.335494e+004,1.326103e+004,1.507765e+004
6.893240e+002,3.011120e+004,2.651323e+004,2.651267e+004,2.654808e+004,2.996971e+004,2.668042e+004,2.650582e+004,3.020086e+004,,7.973560e+002,1.505560e+004,1.325662e+004,1.325634e+004,1.327404e+004,1.498485e+004,1.334021e+004,1.325291e+004,1.510043e+004
6.894240e+002,3.015610e+004,2.649681e+004,2.649625e+004,2.653239e+004,3.001289e+004,2.665172e+004,2.648930e+004,3.023287e+004,,7.972560e+002,1.507805e+004,1.324840e+004,1.324812e+004,1.326620e+004,1.500645e+004,1.332586e+004,1.324465e+004,1.511644e+004
6.895240e+002,3.033300e+004,2.647951e+004,2.647894e+004,2.651616e+004,3.003997e+004,2.662310e+004,2.647190e+004,3.025008e+004,,7.971560e+002,1.516650e+004,1.323975e+004,1.323947e+004,1.325808e+004,1.501999e+004,1.331155e+004,1.323595e+004,1.512504e+004
6.896240e+002,3.036850e+004,2.646197e+004,2.646140e+004,2.649969e+004,3.005098e+004,2.659513e+004,2.645427e+004,3.025210e+004,,7.970560e+002,1.518425e+004,1.323098e+004,1.323070e+004,1.324984e+004,1.502549e+004,1.329757e+004,1.322713e+004,1.512605e+004
6.897240e+002,3.004480e+004,2.644581e+004,2.644525e+004,2.648460e+004,3.004712e+004,2.656938e+004,2.643802e+004,3.024010e+004,,7.969560e+002,1.502240e+004,1.322291e+004,1.322262e+004,1.324230e+004,1.502356e+004,1.328469e+004,1.321901e+004,1.512005e+004
6.898240e+002,3.033300e+004,2.642828e+004,2.642773e+004,2.646814e+004,3.002545e+004,2.654303e+004,2.642039e+004,3.021108e+004,,7.968560e+002,1.516650e+004,1.321414e+004,1.321386e+004,1.323407e+004,1.501273e+004,1.327152e+004,1.321019e+004,1.510554e+004
6.899240e+002,3.004530e+004,2.641197e+004,2.641143e+004,2.645289e+004,2.998865e+004,2.651862e+004,2.640398e+004,3.016763e+004,,7.967560e+002,1.502265e+004,1.320599e+004,1.320571e+004,1.322645e+004,1.499432e+004,1.325931e+004,1.320199e+004,1.508381e+004
6.900240e+002,3.022250e+004,2.639479e+004,2.639425e+004,2.643678e+004,2.993489e+004,2.649399e+004,2.638670e+004,3.010789e+004,,7.966560e+002,1.511125e+004,1.319740e+004,1.319712e+004,1.321839e+004,1.496744e+004,1.324699e+004,1.319335e+004,1.505394e+004
6.901240e+002,2.996170e+004,2.637872e+004,2.637818e+004,2.642176e+004,2.986668e+004,2.647107e+004,2.637052e+004,3.003431e+004,,7.965560e+002,1.498085e+004,1.318936e+004,1.318909e+004,1.321088e+004,1.493334e+004,1.323553e+004,1.318526e+004,1.501716e+004
6.902240e+002,3.004410e+004,2.636220e+004,2.636166e+004,2.640630e+004,2.978319e+004,2.644826e+004,2.635390e+004,2.994601e+004,,7.964560e+002,1.502205e+004,1.318110e+004,1.318083e+004,1.320315e+004,1.489159e+004,1.322413e+004,1.317695e+004,1.497301e+004
6.903240e+002,2.973590e+004,2.634701e+004,2.634646e+004,2.639215e+004,2.968713e+004,2.642728e+004,2.633859e+004,2.984566e+004,,7.963560e+002,1.486795e+004,1.317350e+004,1.317323e+004,1.319608e+004,1.484357e+004,1.321364e+004,1.316930e+004,1.492283e+004
6.904240e+002,2.965360e+004,2.633211e+004,2.633157e+004,2.637831e+004,2.957864e+004,2.640707e+004,2.632359e+004,2.973336e+004,,7.962560e+002,1.482680e+004,1.316606e+004,1.316579e+004,1.318916e+004,1.478932e+004,1.320354e+004,1.316179e+004,1.486668e+004
6.905240e+002,2.981030e+004,2.631644e+004,2.631592e+004,2.636375e+004,2.945788e+004,2.638652e+004,2.630781e+004,2.960928e+004,,7.961560e+002,1.490515e+004,1.315822e+004,1.315796e+004,1.318188e+004,1.472894e+004,1.319326e+004,1.315390e+004,1.480464e+004
6.906240e+002,2.950080e+004,2.630210e+004,2.630159e+004,2.635129e+004,2.932836e+004,2.636769e+004,2.629336e+004,2.947760e+004,,7.960560e+002,1.475040e+004,1.315105e+004,1.315079e+004,1.317564e+004,1.466418e+004,1.318385e+004,1.314668e+004,1.473880e+004
6.907240e+002,2.955540e+004,2.628746e+004,2.628694e+004,2.633851e+004,2.918991e+004,2.634891e+004,2.627859e+004,2.933736e+004,,7.959560e+002,1.477770e+004,1.314373e+004,1.314347e+004,1.316926e+004,1.459496e+004,1.317445e+004,1.313930e+004,1.466868e+004
6.908240e+002,2.925800e+004,2.627410e+004,2.627358e+004,2.632702e+004,2.904566e+004,2.633172e+004,2.626511e+004,2.919164e+004,,7.958560e+002,1.462900e+004,1.313705e+004,1.313679e+004,1.316351e+004,1.452283e+004,1.316586e+004,1.313256e+004,1.459582e+004
6.909240e+002,2.920690e+004,2.626091e+004,2.626039e+004,2.631570e+004,2.889604e+004,2.631501e+004,2.625180e+004,2.904085e+004,,7.957560e+002,1.460345e+004,1.313045e+004,1.313019e+004,1.315785e+004,1.444802e+004,1.315751e+004,1.312590e+004,1.452043e+004
6.910240e+002,2.929580e+004,2.624725e+004,2.624675e+004,2.630391e+004,2.874198e+004,2.629811e+004,2.623802e+004,2.888591e+004,,7.956560e+002,1.464790e+004,1.312363e+004,1.312337e+004,1.315195e+004,1.437099e+004,1.314905e+004,1.311901e+004,1.444296e+004
6.911240e+002,2.869180e+004,2.623627e+004,2.623578e+004,2.629479e+004,2.858814e+004,2.628412e+004,2.622691e+004,2.873144e+004,,7.955560e+002,1.434590e+004,1.311813e+004,1.311789e+004,1.314740e+004,1.429407e+004,1.314206e+004,1.311346e+004,1.436572e+004
6.912240e+002,2.889870e+004,2.622430e+004,2.622383e+004,2.628469e+004,2.843232e+004,2.626936e+004,2.621482e+004,2.857521e+004,,7.954560e+002,1.444935e+004,1.311215e+004,1.311191e+004,1.314234e+004,1.421616e+004,1.313468e+004,1.310741e+004,1.428760e+004
6.913240e+002,2.825180e+004,2.621522e+004,2.621475e+004,2.627746e+004,2.827975e+004,2.625987e+004,2.620560e+004,2.842463e+004,,7.953560e+002,1.412590e+004,1.310761e+004,1.310738e+004,1.313873e+004,1.413987e+004,1.312994e+004,1.310280e+004,1.421232e+004
6.914240e+002,2.810100e+004,2.620678e+004,2.620631e+004,2.627087e+004,2.812946e+004,2.624878e+004,2.619703e+004,2.827410e+004,,7.952560e+002,1.405050e+004,1.310339e+004,1.310316e+004,1.313544e+004,1.406473e+004,1.312439e+004,1.309851e+004,1.413705e+004
6.915240e+002,2.790990e+004,2.619917e+004,2.619870e+004,2.626511e+004,2.798279e+004,2.623851e+004,2.618927e+004,2.812718e+004,,7.951560e+002,1.395495e+004,1.309958e+004,1.309935e+004,1.313255e+004,1.399140e+004,1.311926e+004,1.309464e+004,1.406359e+004
6.916240e+002,2.819110e+004,2.619025e+004,2.618979e+004,2.625804e+004,2.783861e+004,2.622694e+004,2.618021e+004,2.798277e+004,,7.950560e+002,1.409555e+004,1.309512e+004,1.309490e+004,1.312902e+004,1.391931e+004,1.311347e+004,1.309011e+004,1.399138e+004
6.917240e+002,2.796410e+004,2.618231e+004,2.618188e+004,2.625385e+004,2.770009e+004,2.621635e+004,2.617214e+004,2.784592e+004,,7.949560e+002,1.398205e+004,1.309116e+004,1.309094e+004,1.312692e+004,1.385005e+004,1.310818e+004,1.308607e+004,1.392296e+004
6.918240e+002,2.749200e+004,2.617648e+004,2.617607e+004,2.625179e+004,2.756910e+004,2.620863e+004,2.616617e+004,2.771739e+004,,7.948560e+002,1.374600e+004,1.308824e+004,1.308803e+004,1.312589e+004,1.378455e+004,1.310431e+004,1.308308e+004,1.385869e+004
6.919240e+002,2.753450e+004,2.617044e+004,2.617004e+004,2.624951e+004,2.744387e+004,2.620116e+004,2.615998e+004,2.759512e+004,,7.947560e+002,1.376725e+004,1.308522e+004,1.308502e+004,1.312476e+004,1.372194e+004,1.310058e+004,1.307999e+004,1.379756e+004
6.920240e+002,2.760940e+004,2.616404e+004,2.616364e+004,2.624687e+004,2.732472e+004,2.619332e+004,2.615342e+004,2.747893e+004,,7.946560e+002,1.380470e+004,1.308202e+004,1.308182e+004,1.312344e+004,1.366236e+004,1.309666e+004,1.307671e+004,1.373946e+004
6.921240e+002,2.739330e+004,2.615859e+004,2.615819e+004,2.624518e+004,2.721326e+004,2.618643e+004,2.614780e+004,2.737043e+004,,7.945560e+002,1.369665e+004,1.307929e+004,1.307910e+004,1.312259e+004,1.360663e+004,1.309322e+004,1.307390e+004,1.368522e+004
6.922240e+002,2.716590e+004,2.615414e+004,2.615376e+004,2.624044e+004,2.710974e+004,2.618055e+004,2.614320e+004,2.726584e+004,,7.944560e+002,1.358295e+004,1.307707e+004,1.307688e+004,1.312022e+004,1.355487e+004,1.309027e+004,1.307160e+004,1.363292e+004
6.923240e+002,2.714410e+004,2.614977e+004,2.614941e+004,2.623997e+004,2.701330e+004,2.617474e+004,2.613867e+004,2.717253e+004,,7.943560e+002,1.357205e+004,1.307488e+004,1.307471e+004,1.311999e+004,1.350665e+004,1.308737e+004,1.306933e+004,1.358626e+004
6.924240e+002,2.691090e+004,2.614643e+004,2.614611e+004,2.624083e+004,2.692487e+004,2.616997e+004,2.613517e+004,2.708752e+004,,7.942560e+002,1.345545e+004,1.307322e+004,1.307305e+004,1.312041e+004,1.346243e+004,1.308499e+004,1.306759e+004,1.354376e+004
6.925240e+002,2.692850e+004,2.614302e+004,2.614271e+004,2.624190e+004,2.684320e+004,2.616511e+004,2.613158e+004,2.700960e+004,,7.941560e+002,1.346425e+004,1.307151e+004,1.307135e+004,1.312095e+004,1.342160e+004,1.308255e+004,1.306579e+004,1.350480e+004
6.926240e+002,2.687890e+004,2.613982e+004,2.613952e+004,2.624352e+004,2.676841e+004,2.616045e+004,2.612820e+004,2.693891e+004,,7.940560e+002,1.343945e+004,1.306991e+004,1.306976e+004,1.312176e+004,1.338420e+004,1.308022e+004,1.306410e+004,1.346946e+004
6.927240e+002,2.699720e+004,2.613607e+004,2.613577e+004,2.624498e+004,2.669947e+004,2.615525e+004,2.612427e+004,2.687446e+004,,7.939560e+002,1.349860e+004,1.306803e+004,1.306789e+004,1.312249e+004,1.334973e+004,1.307762e+004,1.306213e+004,1.343723e+004
6.928240e+002,2.662920e+004,2.613396e+004,2.613368e+004,2.624847e+004,2.663826e+004,2.615222e+004,2.612198e+004,2.681867e+004,,7.938560e+002,1.331460e+004,1.306698e+004,1.306684e+004,1.312424e+004,1.331913e+004,1.307611e+004,1.306099e+004,1.340934e+004
6.929240e+002,2.679210e+004,2.613111e+004,2.613087e+004,2.625167e+004,2.658205e+004,2.614844e+004,2.611895e+004,2.676834e+004,,7.937560e+002,1.339605e+004,1.306556e+004,1.306544e+004,1.312583e+004,1.329103e+004,1.307422e+004,1.305947e+004,1.338417e+004
6.930240e+002,2.653660e+004,2.612941e+004,2.612921e+004,2.625648e+004,2.653236e+004,2.614580e+004,2.611706e+004,2.672502e+004,,7.936560e+002,1.326830e+004,1.306470e+004,1.306460e+004,1.312824e+004,1.326618e+004,1.307290e+004,1.305853e+004,1.336251e+004
6.931240e+002,2.643700e+004,2.612816e+004,2.612798e+004,2.626224e+004,2.648810e+004,2.614361e+004,2.611561e+004,2.668764e+004,,7.935560e+002,1.321850e+004,1.306408e+004,1.306399e+004,1.313112e+004,1.324405e+004,1.307180e+004,1.305781e+004,1.334382e+004
6.932240e+002,2.638840e+004,2.612713e+004,2.612697e+004,2.626879e+004,2.644864e+004,2.614163e+004,2.611438e+004,2.665565e+004,,7.934560e+002,1.319420e+004,1.306357e+004,1.306349e+004,1.313439e+004,1.322432e+004,1.307081e+004,1.305719e+004,1.332783e+004
6.933240e+002,2.638310e+004,2.612613e+004,2.612598e+004,2.627595e+004,2.641342e+004,2.613967e+004,2.611316e+004,2.662850e+004,,7.933560e+002,1.319155e+004,1.306306e+004,1.306299e+004,1.313797e+004,1.320671e+004,1.306983e+004,1.305658e+004,1.331425e+004
6.934240e+002,2.673720e+004,2.612352e+004,2.612338e+004,2.628215e+004,2.638043e+004,2.613610e+004,2.611034e+004,2.660422e+004,,7.932560e+002,1.336860e+004,1.306176e+004,1.306169e+004,1.314107e+004,1.319021e+004,1.306805e+004,1.305517e+004,1.330211e+004
6.935240e+002,2.658170e+004,2.612160e+004,2.612151e+004,2.628975e+004,2.635158e+004,2.613322e+004,2.610820e+004,2.658484e+004,,7.931560e+002,1.329085e+004,1.306080e+004,1.306075e+004,1.314487e+004,1.317579e+004,1.306661e+004,1.305410e+004,1.329242e+004
6.936240e+002,2.649800e+004,2.612005e+004,2.612001e+004,2.629847e+004,2.632620e+004,2.613071e+004,2.610644e+004,2.656968e+004,,7.930560e+002,1.324900e+004,1.306002e+004,1.306001e+004,1.314923e+004,1.316310e+004,1.306535e+004,1.305322e+004,1.328484e+004
6.937240e+002,2.630110e+004,2.611939e+004,2.611940e+004,2.630889e+004,2.630449e+004,2.612919e+004,2.610556e+004,2.655911e+004,,7.929560e+002,1.315055e+004,1.305969e+004,1.305970e+004,1.315444e+004,1.315224e+004,1.306459e+004,1.305278e+004,1.327956e+004
6.938240e+002,2.648750e+004,2.611790e+004,2.611794e+004,2.631933e+004,2.628440e+004,2.612696e+004,2.610383e+004,2.655122e+004,,7.928560e+002,1.324375e+004,1.305895e+004,1.305897e+004,1.315967e+004,1.314220e+004,1.306348e+004,1.305191e+004,1.327561e+004
6.939240e+002,2.642090e+004,2.611672e+004,2.611677e+004,2.633100e+004,2.626679e+004,2.612503e+004,2.610239e+004,2.654673e+004,,7.927560e+002,1.321045e+004,1.305836e+004,1.305838e+004,1.316550e+004,1.313340e+004,1.306252e+004,1.305120e+004,1.327337e+004
6.940240e+002,2.646620e+004,2.611532e+004,2.611539e+004,2.634348e+004,2.625090e+004,2.612289e+004,2.610075e+004,2.654498e+004,,7.926560e+002,1.323310e+004,1.305766e+004,1.305769e+004,1.317174e+004,1.312545e+004,1.306144e+004,1.305037e+004,1.327249e+004
6.941240e+002,2.669970e+004,2.611286e+004,2.611299e+004,2.635594e+004,2.623565e+004,2.611968e+004,2.609804e+004,2.654497e+004,,7.925560e+002,1.334985e+004,1.305643e+004,1.305649e+004,1.317797e+004,1.311783e+004,1.305984e+004,1.304902e+004,1.327249e+004
6.942240e+002,2.641550e+004,2.611167e+004,2.611187e+004,2.637084e+004,2.622316e+004,2.611775e+004,2.609660e+004,2.654889e+004,,7.924560e+002,1.320775e+004,1.305583e+004,1.305594e+004,1.318542e+004,1.311158e+004,1.305888e+004,1.304830e+004,1.327444e+004
6.943240e+002,2.636510e+004,2.611070e+004,2.611098e+004,2.638717e+004,2.621219e+004,2.611604e+004,2.609539e+004,2.655554e+004,,7.923560e+002,1.318255e+004,1.305535e+004,1.305549e+004,1.319358e+004,1.310609e+004,1.305802e+004,1.304769e+004,1.327777e+004
6.944240e+002,2.645570e+004,2.610937e+004,2.610967e+004,2.640437e+004,2.620193e+004,2.611391e+004,2.609375e+004,2.656422e+004,,7.922560e+002,1.322785e+004,1.305468e+004,1.305483e+004,1.320218e+004,1.310096e+004,1.305696e+004,1.304688e+004,1.328211e+004
6.945240e+002,2.654200e+004,2.610763e+004,2.610796e+004,2.642256e+004,2.619226e+004,2.611139e+004,2.609173e+004,2.657489e+004,,7.921560e+002,1.327100e+004,1.305382e+004,1.305398e+004,1.321128e+004,1.309613e+004,1.305569e+004,1.304586e+004,1.328745e+004
6.946240e+002,2.644480e+004,2.610633e+004,2.610669e+004,2.644262e+004,2.618387e+004,2.610930e+004,2.609013e+004,2.658828e+004,,7.920560e+002,1.322240e+004,1.305316e+004,1.305334e+004,1.322131e+004,1.309193e+004,1.305465e+004,1.304506e+004,1.329414e+004
6.947240e+002,2.645610e+004,2.610496e+004,2.610539e+004,2.646416e+004,2.617969e+004,2.610726e+004,2.608847e+004,2.660757e+004,,7.919560e+002,1.322805e+004,1.305248e+004,1.305270e+004,1.323208e+004,1.308984e+004,1.305363e+004,1.304424e+004,1.330379e+004
6.948240e+002,2.642640e+004,2.610373e+004,2.610426e+004,2.648745e+004,2.617172e+004,2.610538e+004,2.608694e+004,2.662476e+004,,7.918560e+002,1.321320e+004,1.305186e+004,1.305213e+004,1.324372e+004,1.308586e+004,1.305269e+004,1.304347e+004,1.331238e+004
6.949240e+002,2.640350e+004,2.610259e+004,2.610322e+004,2.651251e+004,2.616385e+004,2.610359e+004,2.608551e+004,2.664372e+004,,7.917560e+002,1.320175e+004,1.305129e+004,1.305161e+004,1.325626e+004,1.308193e+004,1.305180e+004,1.304275e+004,1.332186e+004
6.950240e+002,2.642410e+004,2.610140e+004,2.610208e+004,2.653929e+004,2.615756e+004,2.610170e+004,2.608398e+004,2.666612e+004,,7.916560e+002,1.321205e+004,1.305070e+004,1.305104e+004,1.326964e+004,1.307878e+004,1.305085e+004,1.304199e+004,1.333306e+004
6.951240e+002,2.605740e+004,2.610163e+004,2.610235e+004,2.656932e+004,2.615418e+004,2.610123e+004,2.608386e+004,2.669328e+004,,7.915560e+002,1.302870e+004,1.305081e+004,1.305118e+004,1.328466e+004,1.307709e+004,1.305062e+004,1.304193e+004,1.334664e+004
6.952240e+002,2.653400e+004,2.609994e+004,2.610071e+004,2.659938e+004,2.614887e+004,2.609884e+004,2.608182e+004,2.672046e+004,,7.914560e+002,1.326700e+004,1.304997e+004,1.305036e+004,1.329969e+004,1.307444e+004,1.304942e+004,1.304091e+004,1.336023e+004
6.953240e+002,2.664500e+004,2.609774e+004,2.609859e+004,2.663097e+004,2.614305e+004,2.609594e+004,2.607927e+004,2.674920e+004,,7.913560e+002,1.332250e+004,1.304887e+004,1.304929e+004,1.331549e+004,1.307153e+004,1.304797e+004,1.303964e+004,1.337460e+004
6.954240e+002,2.692170e+004,2.609428e+004,2.609527e+004,2.666337e+004,2.613597e+004,2.609177e+004,2.607546e+004,2.677882e+004,,7.912560e+002,1.346085e+004,1.304714e+004,1.304763e+004,1.333168e+004,1.306799e+004,1.304588e+004,1.303773e+004,1.338941e+004
6.955240e+002,2.696370e+004,2.609061e+004,2.609174e+004,2.669776e+004,2.612869e+004,2.608740e+004,2.607144e+004,2.681043e+004,,7.911560e+002,1.348185e+004,1.304530e+004,1.304587e+004,1.334888e+004,1.306434e+004,1.304370e+004,1.303572e+004,1.340522e+004
6.956240e+002,2.707060e+004,2.608648e+004,2.608771e+004,2.673387e+004,2.612090e+004,2.608254e+004,2.606692e+004,2.684383e+004,,7.910560e+002,1.353530e+004,1.304324e+004,1.304385e+004,1.336694e+004,1.306045e+004,1.304127e+004,1.303346e+004,1.342192e+004
6.957240e+002,2.683840e+004,2.608341e+004,2.608471e+004,2.677331e+004,2.611550e+004,2.607879e+004,2.606343e+004,2.688201e+004,,7.909560e+002,1.341920e+004,1.304171e+004,1.304235e+004,1.338666e+004,1.305775e+004,1.303939e+004,1.303171e+004,1.344100e+004
6.958240e+002,2.683070e+004,2.608036e+004,2.608172e+004,2.681515e+004,2.611012e+004,2.607505e+004,2.605995e+004,2.692259e+004,,7.908560e+002,1.341535e+004,1.304018e+004,1.304086e+004,1.340758e+004,1.305506e+004,1.303752e+004,1.302998e+004,1.346129e+004
6.959240e+002,2.694030e+004,2.607680e+004,2.607825e+004,2.685886e+004,2.610422e+004,2.607080e+004,2.605597e+004,2.696505e+004,,7.907560e+002,1.347015e+004,1.303840e+004,1.303912e+004,1.342943e+004,1.305211e+004,1.303540e+004,1.302798e+004,1.348253e+004
6.960240e+002,2.723120e+004,2.607191e+004,2.607355e+004,2.690371e+004,2.609699e+004,2.606522e+004,2.605065e+004,2.700877e+004,,7.906560e+002,1.361560e+004,1.303595e+004,1.303678e+004,1.345185e+004,1.304850e+004,1.303261e+004,1.302533e+004,1.350439e+004
6.961240e+002,2.694700e+004,2.606827e+004,2.607012e+004,2.695229e+004,2.609103e+004,2.606090e+004,2.604659e+004,2.705622e+004,,7.905560e+002,1.347350e+004,1.303414e+004,1.303506e+004,1.347614e+004,1.304551e+004,1.303045e+004,1.302330e+004,1.352811e+004
6.962240e+002,2.721530e+004,2.606344e+004,2.606545e+004,2.700213e+004,2.608383e+004,2.605534e+004,2.604131e+004,2.710497e+004,,7.904560e+002,1.360765e+004,1.303172e+004,1.303272e+004,1.350106e+004,1.304191e+004,1.302767e+004,1.302065e+004,1.355248e+004
6.963240e+002,2.736240e+004,2.605798e+004,2.606009e+004,2.705382e+004,2.607624e+004,2.604910e+004,2.603533e+004,2.715593e+004,,7.903560e+002,1.368120e+004,1.302899e+004,1.303005e+004,1.352691e+004,1.303812e+004,1.302455e+004,1.301766e+004,1.357796e+004
6.964240e+002,2.704030e+004,2.605395e+004,2.605617e+004,2.710942e+004,2.607043e+004,2.604429e+004,2.603078e+004,2.721114e+004,,7.902560e+002,1.352015e+004,1.302698e+004,1.302808e+004,1.355471e+004,1.303521e+004,1.302214e+004,1.301539e+004,1.360557e+004
6.965240e+002,2.732300e+004,2.604862e+004,2.605094e+004,2.716624e+004,2.606331e+004,2.603817e+004,2.602493e+004,2.726757e+004,,7.901560e+002,1.366150e+004,1.302431e+004,1.302547e+004,1.358312e+004,1.303165e+004,1.301909e+004,1.301246e+004,1.363378e+004
6.966240e+002,2.741870e+004,2.604283e+004,2.604543e+004,2.722507e+004,2.605573e+004,2.603164e+004,2.601862e+004,2.732621e+004,,7.900560e+002,1.370935e+004,1.302141e+004,1.302271e+004,1.361253e+004,1.302787e+004,1.301582e+004,1.300931e+004,1.366311e+004
6.967240e+002,2.726090e+004,2.603772e+004,2.604061e+004,2.728698e+004,2.604884e+004,2.602582e+004,2.601300e+004,2.738798e+004,,7.899560e+002,1.363045e+004,1.301886e+004,1.302031e+004,1.364349e+004,1.302442e+004,1.301291e+004,1.300650e+004,1.369399e+004
6.968240e+002,2.721990e+004,2.603280e+004,2.603596e+004,2.735146e+004,2.604211e+004,2.602015e+004,2.600754e+004,2.745234e+004,,7.898560e+002,1.360995e+004,1.301640e+004,1.301798e+004,1.367573e+004,1.302106e+004,1.301008e+004,1.300377e+004,1.372617e+004
6.969240e+002,2.777520e+004,2.602545e+004,2.602877e+004,2.741567e+004,2.603284e+004,2.601195e+004,2.599954e+004,2.751652e+004,,7.897560e+002,1.388760e+004,1.301272e+004,1.301438e+004,1.370783e+004,1.301642e+004,1.300597e+004,1.299977e+004,1.375826e+004
6.970240e+002,2.749490e+004,2.601932e+004,2.602281e+004,2.748331e+004,2.602515e+004,2.600498e+004,2.599277e+004,2.758449e+004,,7.896560e+002,1.374745e+004,1.300966e+004,1.301140e+004,1.374166e+004,1.301257e+004,1.300249e+004,1.299638e+004,1.379225e+004
6.971240e+002,2.749060e+004,2.601319e+004,2.601684e+004,2.755304e+004,2.601746e+004,2.599799e+004,2.598599e+004,2.765457e+004,,7.895560e+002,1.374530e+004,1.300659e+004,1.300842e+004,1.377652e+004,1.300873e+004,1.299900e+004,1.299300e+004,1.382728e+004
6.972240e+002,2.792550e+004,2.600506e+004,2.600907e+004,2.762272e+004,2.600778e+004,2.598901e+004,2.597721e+004,2.772478e+004,,7.894560e+002,1.396275e+004,1.300253e+004,1.300453e+004,1.381136e+004,1.300389e+004,1.299451e+004,1.298861e+004,1.386239e+004
6.973240e+002,2.778270e+004,2.599753e+004,2.600198e+004,2.769485e+004,2.599870e+004,2.598064e+004,2.596904e+004,2.779752e+004,,7.893560e+002,1.389135e+004,1.299876e+004,1.300099e+004,1.384742e+004,1.299935e+004,1.299032e+004,1.298452e+004,1.389876e+004
6.974240e+002,2.769810e+004,2.599035e+004,2.599524e+004,2.776896e+004,2.598997e+004,2.597261e+004,2.596122e+004,2.787225e+004,,7.892560e+002,1.384905e+004,1.299517e+004,1.299762e+004,1.388448e+004,1.299498e+004,1.298631e+004,1.298061e+004,1.393613e+004
6.975240e+002,2.768590e+004,2.598335e+004,2.598852e+004,2.784456e+004,2.598126e+004,2.596460e+004,2.595341e+004,2.794865e+004,,7.891560e+002,1.384295e+004,1.299168e+004,1.299426e+004,1.392228e+004,1.299063e+004,1.298230e+004,1.297671e+004,1.397432e+004
6.976240e+002,2.834840e+004,2.597333e+004,2.597876e+004,2.791842e+004,2.596961e+004,2.595360e+004,2.594257e+004,2.802344e+004,,7.890560e+002,1.417420e+004,1.298667e+004,1.298938e+004,1.395921e+004,1.298480e+004,1.297680e+004,1.297129e+004,1.401172e+004
6.977240e+002,2.814170e+004,2.596420e+004,2.596989e+004,2.799421e+004,2.595898e+004,2.594349e+004,2.593262e+004,2.810029e+004,,7.889560e+002,1.407085e+004,1.298210e+004,1.298495e+004,1.399711e+004,1.297949e+004,1.297175e+004,1.296631e+004,1.405015e+004
